geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17001000100,4027,672,695,546,5940,17001,4627,4412,62,45,108,0.1
17001000201,1824,381,182,299,2686,17001,1986,1882,53,9,42,0.1
17001000202,2227,276,130,244,2877,17001,2999,2688,215,14,82,0.1
17001000400,3295,991,570,807,5663,17001,4322,3527,582,13,200,0.1
17001000500,1431,513,244,260,2448,17001,2337,1872,380,6,79,0.1
17001000600,2955,549,299,312,4115,17001,3718,3456,128,46,88,0.1
17001000700,1043,379,430,266,2118,17001,1481,1278,153,9,41,0.1
17001000800,2307,647,405,510,3869,17001,2711,2317,184,11,199,0.1
17001000900,2070,294,288,196,2848,17001,2573,2381,102,14,76,0.1
17001001001,2602,313,287,350,3552,17001,3391,3241,58,20,72,0.1
17001001002,2818,255,337,343,3753,17001,3223,3107,61,11,44,0.1
17001001100,6349,843,815,727,8734,17001,7257,6782,188,169,118,0.1
17001010100,3879,1851,2066,1825,9621,17001,4451,4404,11,4,32,0.1
17001010200,3624,1572,1610,1487,8293,17001,3720,3661,9,6,44,0.1
17001010300,5334,2132,2061,2675,12202,17001,5890,5821,10,3,56,0.1
17001010400,2920,871,852,876,5519,17001,3553,3469,19,14,51,0.1
17001010500,2832,532,453,514,4331,17001,2989,2879,48,17,45,0.1
17001010600,5695,1105,1114,1249,9163,17001,5875,5691,68,30,86,0.1
17003957600,2367,1395,1037,1177,5976,17003,2928,2296,473,3,156,0.1
17003957700,1885,1303,1020,1076,5284,17003,2172,1787,330,1,54,0.1
17003957800,1299,1375,755,1219,4648,17003,1528,562,925,7,34,0.1
17003957900,797,1303,683,704,3487,17003,1610,373,1187,5,45,0.1
17005951200,2789,1221,1291,1217,6518,17005,3216,3037,139,4,36,0.1
17005951300,5036,1852,1282,1620,9790,17005,6958,5653,910,49,346,0.1
17005951400,3078,1187,1222,1116,6603,17005,3146,3087,6,5,48,0.1
17005951500,4199,1466,1530,1855,9050,17005,4448,4366,25,10,47,0.1
17007010100,6094,1306,896,1979,10275,17007,8562,6557,262,57,1686,0.1
17007010200,4426,602,719,1659,7406,17007,6105,4661,78,34,1332,0.1
17007010300,4902,458,290,1281,6931,17007,6631,5289,167,45,1130,0.1
17007010400,5528,1251,1242,1516,9537,17007,6841,5788,155,114,784,0.1
17007010500,8603,1100,798,1543,12044,17007,10185,9375,107,197,506,0.1
17007010601,2665,549,894,923,5031,17007,3859,3455,25,9,370,0.1
17007010602,10003,1328,1153,1667,14151,17007,11982,10599,270,230,883,0.1
17009970400,3131,1981,1760,2118,8990,17009,2606,2573,4,3,26,0.1
17009970500,2663,2237,872,1243,7015,17009,4331,2703,1276,13,339,0.1
17011964700,2460,1093,1069,1346,5968,17011,3072,3002,9,3,58,0.1
17011964800,3651,1704,2095,1705,9155,17011,3496,3433,6,12,45,0.1
17011964900,2507,930,1185,1093,5715,17011,2815,2715,16,24,60,0.1
17011965000,3859,1892,1930,2653,10334,17011,4078,3352,32,37,657,0.1
17011965100,3091,1072,967,1066,6196,17011,4152,3831,42,22,257,0.1
17011965200,2573,518,580,803,4474,17011,3600,3274,48,25,253,0.1
17011965300,2617,745,898,893,5153,17011,3429,3316,14,31,68,0.1
17011965400,2851,381,394,437,4063,17011,3549,3407,20,45,77,0.1
17011965500,3128,1385,1401,1485,7399,17011,3759,3668,10,20,61,0.1
17011965600,3065,1719,1787,1730,8301,17011,3028,2939,15,9,65,0.1
17013951200,3204,1069,944,1194,6411,17013,2681,2640,7,11,23,0.1
17013951300,1869,843,772,842,4326,17013,2408,2392,0,1,15,0.1
17015960100,3037,1181,1138,1261,6617,17015,3578,3523,7,12,36,0.1
17015960200,2459,1284,1205,1152,6100,17015,2165,2099,21,4,41,0.1
17015960300,2296,871,815,697,4679,17015,3176,2985,59,3,129,0.1
17015960400,1932,770,770,628,4100,17015,2234,2193,5,16,20,0.1
17015960500,2351,1074,1357,1173,5955,17015,2636,2578,5,15,38,0.1
17015960600,1352,586,658,768,3364,17015,1598,1528,26,3,41,0.1
17017960100,2536,1742,1710,1392,7380,17017,2403,2363,12,4,24,0.1
17017960200,2361,1183,896,953,5393,17017,2655,2595,9,6,45,0.1
17017960300,3263,1626,1432,1476,7797,17017,3294,2892,64,15,323,0.1
17017960400,1555,1072,761,1020,4408,17017,2548,1946,132,12,458,0.1
17017960500,1637,904,808,1210,4559,17017,2742,1973,202,7,560,0.1
17019000200,413,1248,407,363,2431,17019,1693,119,1464,10,100,0.1
17019000301,3696,191,877,321,5085,17019,4819,3617,198,710,294,0.1
17019000302,1798,326,1307,387,3818,17019,3372,1696,180,1286,210,0.1
17019000401,3765,212,767,261,5005,17019,4843,3800,113,731,199,0.1
17019000402,3189,270,403,262,4124,17019,3931,3222,136,358,215,0.1
17019000500,2894,522,588,436,4440,17019,3919,3163,333,224,199,0.1
17019000700,1445,1336,480,1040,4301,17019,3650,1367,1422,125,736,0.1
17019000800,2372,1575,1015,765,5727,17019,4844,2411,1246,797,390,0.1
17019000901,1732,2411,431,550,5124,17019,4867,1647,2634,156,430,0.1
17019000902,4239,1186,832,604,6861,17019,5786,4170,822,515,279,0.1
17019001000,2959,814,523,442,4738,17019,4510,3473,626,242,169,0.1
17019001100,2549,520,329,386,3784,17019,3599,3159,226,79,135,0.1
17019001201,3845,1530,673,593,6641,17019,6590,4126,1535,523,406,0.1
17019001203,3123,766,459,452,4800,17019,4592,3640,519,249,184,0.1
17019001204,2342,459,627,305,3733,17019,3622,2639,245,619,119,0.1
17019001205,3635,638,1053,565,5891,17019,5037,3717,305,796,219,0.1
17019001206,1512,145,178,92,1927,17019,1831,1616,57,122,36,0.1
17019001301,4452,864,996,617,6929,17019,6081,4793,477,567,244,0.1
17019001302,3422,577,716,430,5145,17019,4199,3401,195,475,128,0.1
17019001400,5137,738,1212,918,8005,17019,6877,5032,479,930,436,0.1
17019005300,1598,2063,1213,611,5485,17019,4383,1423,1899,804,257,0.1
17019005401,2742,1015,548,926,5231,17019,4170,2811,590,314,455,0.1
17019005402,2434,440,399,598,3871,17019,2927,2424,124,110,269,0.1
17019005500,3641,1738,835,1142,7356,17019,5635,4058,1079,184,314,0.1
17019005600,4000,2077,1017,928,8022,17019,6853,4238,1657,529,429,0.1
17019005701,3207,953,635,456,5251,17019,5066,3572,764,450,280,0.1
17019005702,2097,628,370,298,3393,17019,3015,2177,500,208,130,0.1
17019005800,2818,370,637,348,4173,17019,4194,3357,114,539,184,0.1
17019005900,3970,412,1805,543,6730,17019,6366,3850,310,1842,364,0.1
17019006000,1370,659,1668,434,4131,17019,3308,1277,441,1355,235,0.1
17019010100,2780,1096,629,920,5425,17019,4582,3319,842,87,334,0.1
17019010204,3025,1314,757,1053,6149,17019,4620,3178,852,95,495,0.1
17019010300,2412,1798,630,818,5658,17019,3789,2146,1246,33,364,0.1
17019010400,4085,1852,1886,1831,9654,17019,4809,4518,79,26,186,0.1
17019010500,3703,1537,1280,1347,7867,17019,4371,4270,16,16,69,0.1
17019010601,5036,1045,897,624,7602,17019,5549,5338,40,63,108,0.1
17019010603,6163,791,727,789,8470,17019,7144,6739,95,126,184,0.1
17019010604,2859,1386,1287,1485,7017,17019,3151,2761,208,84,98,0.1
17019010700,6593,1593,1720,1480,11386,17019,8057,7866,19,34,138,0.1
17019010800,4077,1723,1612,1364,8776,17019,4534,4443,19,12,60,0.1
17019010900,8141,2537,2309,2235,15222,17019,9302,8831,159,109,203,0.1
17019011000,2507,824,414,449,4194,17019,3809,2927,519,191,172,0.1
17019011100,1188,311,1467,313,3279,17019,2785,1269,162,1244,110,0.1
17021958100,2720,1196,1518,1176,6610,17021,2999,2918,19,16,46,0.1
17021958200,3639,1735,1336,1362,8072,17021,3888,3807,21,10,50,0.1
17021958300,3216,510,501,551,4778,17021,4308,4156,24,31,97,0.1
17021958400,3014,708,460,479,4661,17021,3868,3756,30,15,67,0.1
17021958500,2035,427,319,542,3323,17021,2551,2445,40,18,48,0.1
17021958600,2589,1448,1297,1322,6656,17021,2277,2230,12,18,17,0.1
17021958700,4004,1784,1762,1296,8846,17021,4750,4294,334,14,108,0.1
17021958800,2315,631,420,519,3885,17021,2746,2713,1,10,22,0.1
