geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17001000100,4145,325,321,253,5044,17001,4627,4412,62,45,108,0.2
17001000201,1669,170,48,119,2006,17001,1986,1882,53,9,42,0.2
17001000202,2540,235,149,230,3154,17001,2999,2688,215,14,82,0.2
17001000400,3380,828,297,414,4919,17001,4322,3527,582,13,200,0.2
17001000500,1710,375,72,153,2310,17001,2337,1872,380,6,79,0.2
17001000600,3261,315,249,226,4051,17001,3718,3456,128,46,88,0.2
17001000700,1200,228,123,121,1672,17001,1481,1278,153,9,41,0.2
17001000800,2280,300,243,398,3221,17001,2711,2317,184,11,199,0.2
17001000900,2152,174,64,128,2518,17001,2573,2381,102,14,76,0.2
17001001001,3001,262,135,164,3562,17001,3391,3241,58,20,72,0.2
17001001002,2958,129,136,229,3452,17001,3223,3107,61,11,44,0.2
17001001100,6482,457,509,523,7971,17001,7257,6782,188,169,118,0.2
17001010100,3953,1007,862,1037,6859,17001,4451,4404,11,4,32,0.2
17001010200,3011,692,641,716,5060,17001,3720,3661,9,6,44,0.2
17001010300,4756,896,958,1047,7657,17001,5890,5821,10,3,56,0.2
17001010400,3306,432,433,516,4687,17001,3553,3469,19,14,51,0.2
17001010500,2783,212,182,237,3414,17001,2989,2879,48,17,45,0.2
17001010600,5542,616,694,558,7410,17001,5875,5691,68,30,86,0.2
17003957600,2187,958,547,667,4359,17003,2928,2296,473,3,156,0.2
17003957700,1773,687,547,586,3593,17003,2172,1787,330,1,54,0.2
17003957800,849,970,396,427,2642,17003,1528,562,925,7,34,0.2
17003957900,418,1020,224,308,1970,17003,1610,373,1187,5,45,0.2
17005951200,2606,687,632,640,4565,17005,3216,3037,139,4,36,0.2
17005951300,5026,1369,562,898,7855,17005,6958,5653,910,49,346,0.2
17005951400,2746,718,583,650,4697,17005,3146,3087,6,5,48,0.2
17005951500,3777,876,776,702,6131,17005,4448,4366,25,10,47,0.2
17007010100,6127,562,321,1737,8747,17007,8562,6557,262,57,1686,0.2
17007010200,4682,333,367,1271,6653,17007,6105,4661,78,34,1332,0.2
17007010300,5007,303,214,1212,6736,17007,6631,5289,167,45,1130,0.2
17007010400,5558,853,786,1198,8395,17007,6841,5788,155,114,784,0.2
17007010500,8898,712,530,757,10897,17007,10185,9375,107,197,506,0.2
17007010601,2864,368,368,672,4272,17007,3859,3455,25,9,370,0.2
17007010602,10321,817,760,1281,13179,17007,11982,10599,270,230,883,0.2
17009970400,2587,1000,1205,1278,6070,17009,2606,2573,4,3,26,0.2
17009970500,2427,1746,614,825,5612,17009,4331,2703,1276,13,339,0.2
17011964700,2361,600,492,592,4045,17011,3072,3002,9,3,58,0.2
17011964800,3055,884,935,951,5825,17011,3496,3433,6,12,45,0.2
17011964900,2375,681,416,577,4049,17011,2815,2715,16,24,60,0.2
17011965000,3316,1144,1014,1500,6974,17011,4078,3352,32,37,657,0.2
17011965100,3338,455,642,753,5188,17011,4152,3831,42,22,257,0.2
17011965200,2846,328,367,537,4078,17011,3600,3274,48,25,253,0.2
17011965300,2840,445,482,448,4215,17011,3429,3316,14,31,68,0.2
17011965400,3131,229,226,241,3827,17011,3549,3407,20,45,77,0.2
17011965500,3309,696,723,845,5573,17011,3759,3668,10,20,61,0.2
17011965600,2383,866,972,914,5135,17011,3028,2939,15,9,65,0.2
17013951200,2465,664,550,657,4336,17013,2681,2640,7,11,23,0.2
17013951300,2147,452,493,423,3515,17013,2408,2392,0,1,15,0.2
17015960100,2896,651,707,660,4914,17015,3578,3523,7,12,36,0.2
17015960200,2151,806,562,664,4183,17015,2165,2099,21,4,41,0.2
17015960300,2698,487,366,500,4051,17015,3176,2985,59,3,129,0.2
17015960400,1975,363,472,407,3217,17015,2234,2193,5,16,20,0.2
17015960500,2010,599,517,658,3784,17015,2636,2578,5,15,38,0.2
17015960600,1332,304,291,299,2226,17015,1598,1528,26,3,41,0.2
17017960100,2047,757,643,718,4165,17017,2403,2363,12,4,24,0.2
17017960200,2169,468,556,401,3594,17017,2655,2595,9,6,45,0.2
17017960300,2721,716,692,973,5102,17017,3294,2892,64,15,323,0.2
17017960400,1394,401,337,683,2815,17017,2548,1946,132,12,458,0.2
17017960500,1747,586,464,867,3664,17017,2742,1973,202,7,560,0.2
17019000200,300,1215,145,199,1859,17019,1693,119,1464,10,100,0.2
17019000301,3638,177,675,263,4753,17019,4819,3617,198,710,294,0.2
17019000302,1719,315,1326,270,3630,17019,3372,1696,180,1286,210,0.2
17019000401,3800,85,780,196,4861,17019,4843,3800,113,731,199,0.2
17019000402,3192,179,378,255,4004,17019,3931,3222,136,358,215,0.2
17019000500,2886,451,300,288,3925,17019,3919,3163,333,224,199,0.2
17019000700,1401,1283,307,808,3799,17019,3650,1367,1422,125,736,0.2
17019000800,2414,1262,961,618,5255,17019,4844,2411,1246,797,390,0.2
17019000901,1735,2691,268,509,5203,17019,4867,1647,2634,156,430,0.2
17019000902,4107,891,658,462,6118,17019,5786,4170,822,515,279,0.2
17019001000,3174,653,490,276,4593,17019,4510,3473,626,242,169,0.2
17019001100,2771,402,244,298,3715,17019,3599,3159,226,79,135,0.2
17019001201,4056,1581,671,496,6804,17019,6590,4126,1535,523,406,0.2
17019001203,3331,510,405,267,4513,17019,4592,3640,519,249,184,0.2
17019001204,2571,334,616,255,3776,17019,3622,2639,245,619,119,0.2
17019001205,3686,411,1028,424,5549,17019,5037,3717,305,796,219,0.2
17019001206,1480,135,131,104,1850,17019,1831,1616,57,122,36,0.2
17019001301,4457,495,683,353,5988,17019,6081,4793,477,567,244,0.2
17019001302,3206,360,545,291,4402,17019,4199,3401,195,475,128,0.2
17019001400,5085,568,990,624,7267,17019,6877,5032,479,930,436,0.2
17019005300,1474,2023,1033,452,4982,17019,4383,1423,1899,804,257,0.2
17019005401,2778,620,514,688,4600,17019,4170,2811,590,314,455,0.2
17019005402,2322,217,252,343,3134,17019,2927,2424,124,110,269,0.2
17019005500,3805,1225,545,578,6153,17019,5635,4058,1079,184,314,0.2
17019005600,4271,1774,816,555,7416,17019,6853,4238,1657,529,429,0.2
17019005701,3539,837,555,392,5323,17019,5066,3572,764,450,280,0.2
17019005702,2145,536,272,162,3115,17019,3015,2177,500,208,130,0.2
17019005800,3196,190,536,309,4231,17019,4194,3357,114,539,184,0.2
17019005900,3881,398,1834,404,6517,17019,6366,3850,310,1842,364,0.2
17019006000,1337,557,1400,335,3629,17019,3308,1277,441,1355,235,0.2
17019010100,3197,1025,355,473,5050,17019,4582,3319,842,87,334,0.2
17019010204,2927,951,385,586,4849,17019,4620,3178,852,95,495,0.2
17019010300,2240,1344,257,561,4402,17019,3789,2146,1246,33,364,0.2
17019010400,4217,875,940,1207,7239,17019,4809,4518,79,26,186,0.2
17019010500,3799,705,804,687,5995,17019,4371,4270,16,16,69,0.2
17019010601,5129,374,322,439,6264,17019,5549,5338,40,63,108,0.2
17019010603,6266,381,436,422,7505,17019,7144,6739,95,126,184,0.2
17019010604,2640,710,668,708,4726,17019,3151,2761,208,84,98,0.2
17019010700,7157,781,850,841,9629,17019,8057,7866,19,34,138,0.2
17019010800,3786,800,777,951,6314,17019,4534,4443,19,12,60,0.2
17019010900,8160,1296,1357,1292,12105,17019,9302,8831,159,109,203,0.2
17019011000,2693,551,277,285,3806,17019,3809,2927,519,191,172,0.2
17019011100,1202,292,1284,235,3013,17019,2785,1269,162,1244,110,0.2
17021958100,2324,695,649,528,4196,17021,2999,2918,19,16,46,0.2
17021958200,3176,538,700,627,5041,17021,3888,3807,21,10,50,0.2
17021958300,3742,243,314,268,4567,17021,4308,4156,24,31,97,0.2
17021958400,3112,207,179,311,3809,17021,3868,3756,30,15,67,0.2
17021958500,2000,133,273,245,2651,17021,2551,2445,40,18,48,0.2
17021958600,2171,635,692,652,4150,17021,2277,2230,12,18,17,0.2
17021958700,3882,1203,721,988,6794,17021,4750,4294,334,14,108,0.2
17021958800,2339,214,255,300,3108,17021,2746,2713,1,10,22,0.2
17021958900,2255,348,347,336,3286,17021,2763,2707,4,23,29,0.2
17021959000,3897,1003,1008,1138,7046,17021,4650,4584,10,12,44,0.2
17023060100,4356,1239,1343,1336,8274,17023,4834,4738,9,19,68,0.2
17023060200,3491,512,582,589,5174,17023,4337,4267,7,15,48,0.2
17023060300,4620,711,755,838,6924,17023,5371,5262,20,15,74,0.2
17023060400,1467,683,661,581,3392,17023,1793,1760,12,6,15,0.2
17025971900,2063,657,727,622,4069,17025,2517,2471,6,6,34,0.2
17025972000,2418,828,813,833,4892,17025,2844,2789,15,10,30,0.2
17025972100,4710,553,723,578,6564,17025,5405,5229,21,42,113,0.2
17025972200,2380,546,560,606,4092,17025,3049,3010,5,5,29,0.2
17027900100,5186,506,556,629,6877,17027,6055,5914,14,38,89,0.2
17027900200,1673,249,124,228,2274,17027,1928,1894,2,1,31,0.2
17027900300,5767,728,688,787,7970,17027,6818,6657,10,23,128,0.2
17027900401,1010,352,331,268,1961,17027,1329,1308,4,2,15,0.2
17027900402,4624,967,836,991,7418,17027,5580,5274,177,36,93,0.2
17027900500,4667,1531,697,752,7647,17027,6799,5469,1028,22,280,0.2
17027900601,2150,285,342,372,3149,17027,2466,2394,8,0,64,0.2
17027900602,5750,720,558,932,7960,17027,6787,6374,95,45,273,0.2
