geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17001000100,4678,530,408,525,6141,17001,4627,4412,62,45,108,0.2
17001000201,1926,192,215,166,2499,17001,1986,1882,53,9,42,0.2
17001000202,2596,305,166,184,3251,17001,2999,2688,215,14,82,0.2
17001000400,3756,784,445,564,5549,17001,4322,3527,582,13,200,0.2
17001000500,1921,504,132,237,2794,17001,2337,1872,380,6,79,0.2
17001000600,3504,316,231,227,4278,17001,3718,3456,128,46,88,0.2
17001000700,1378,395,198,230,2201,17001,1481,1278,153,9,41,0.2
17001000800,2400,379,272,504,3555,17001,2711,2317,184,11,199,0.2
17001000900,2480,194,232,162,3068,17001,2573,2381,102,14,76,0.2
17001001001,3347,238,254,207,4046,17001,3391,3241,58,20,72,0.2
17001001002,3158,231,226,238,3853,17001,3223,3107,61,11,44,0.2
17001001100,6890,602,583,621,8696,17001,7257,6782,188,169,118,0.2
17001010100,5344,1718,1727,1764,10553,17001,4451,4404,11,4,32,0.2
17001010200,4075,1219,1241,1096,7631,17001,3720,3661,9,6,44,0.2
17001010300,6486,1741,1595,1906,11728,17001,5890,5821,10,3,56,0.2
17001010400,3911,848,882,725,6366,17001,3553,3469,19,14,51,0.2
17001010500,3194,468,503,526,4691,17001,2989,2879,48,17,45,0.2
17001010600,6302,973,893,894,9062,17001,5875,5691,68,30,86,0.2
17003957600,2782,1356,836,984,5958,17003,2928,2296,473,3,156,0.2
17003957700,2474,1091,775,758,5098,17003,2172,1787,330,1,54,0.2
17003957800,1209,1649,708,783,4349,17003,1528,562,925,7,34,0.2
17003957900,716,1405,466,327,2914,17003,1610,373,1187,5,45,0.2
17005951200,3447,958,849,936,6190,17005,3216,3037,139,4,36,0.2
17005951300,5872,1857,809,1245,9783,17005,6958,5653,910,49,346,0.2
17005951400,3658,1073,1044,922,6697,17005,3146,3087,6,5,48,0.2
17005951500,5024,1361,1252,1448,9085,17005,4448,4366,25,10,47,0.2
17007010100,6903,754,715,2183,10555,17007,8562,6557,262,57,1686,0.2
17007010200,4689,571,508,1690,7458,17007,6105,4661,78,34,1332,0.2
17007010300,5335,381,236,1350,7302,17007,6631,5289,167,45,1130,0.2
17007010400,6466,1026,909,1613,10014,17007,6841,5788,155,114,784,0.2
17007010500,9724,668,856,1095,12343,17007,10185,9375,107,197,506,0.2
17007010601,3881,688,541,850,5960,17007,3859,3455,25,9,370,0.2
17007010602,10767,971,976,1259,13973,17007,11982,10599,270,230,883,0.2
17009970400,3778,2059,1989,1921,9747,17009,2606,2573,4,3,26,0.2
17009970500,3051,2002,741,1039,6833,17009,4331,2703,1276,13,339,0.2
17011964700,3428,979,1002,1033,6442,17011,3072,3002,9,3,58,0.2
17011964800,4348,1438,1455,1704,8945,17011,3496,3433,6,12,45,0.2
17011964900,3189,866,784,883,5722,17011,2815,2715,16,24,60,0.2
17011965000,4380,1710,2047,2184,10321,17011,4078,3352,32,37,657,0.2
