geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17001000100,4339,86,98,150,4673,17001,4627,4412,62,45,108,1.0
17001000201,1860,74,32,45,2011,17001,1986,1882,53,9,42,1.0
17001000202,2675,227,29,88,3019,17001,2999,2688,215,14,82,1.0
17001000400,3527,614,73,256,4470,17001,4322,3527,582,13,200,1.0
17001000500,1846,377,33,86,2342,17001,2337,1872,380,6,79,1.0
17001000600,3427,146,46,92,3711,17001,3718,3456,128,46,88,1.0
17001000700,1295,161,39,56,1551,17001,1481,1278,153,9,41,1.0
17001000800,2318,197,53,210,2778,17001,2711,2317,184,11,199,1.0
17001000900,2333,110,36,81,2560,17001,2573,2381,102,14,76,1.0
17001001001,3166,85,38,86,3375,17001,3391,3241,58,20,72,1.0
17001001002,3084,86,36,73,3279,17001,3223,3107,61,11,44,1.0
17001001100,6715,227,207,175,7324,17001,7257,6782,188,169,118,1.0
17001010100,4144,218,205,207,4774,17001,4451,4404,11,4,32,1.0
17001010200,3415,171,178,209,3973,17001,3720,3661,9,6,44,1.0
17001010300,5444,229,242,285,6200,17001,5890,5821,10,3,56,1.0
17001010400,3316,116,98,111,3641,17001,3553,3469,19,14,51,1.0
17001010500,2858,101,66,92,3117,17001,2989,2879,48,17,45,1.0
17001010600,5645,179,129,219,6172,17001,5875,5691,68,30,86,1.0
17003957600,2199,511,101,253,3064,17003,2928,2296,473,3,156,1.0
17003957700,1755,394,91,157,2397,17003,2172,1787,330,1,54,1.0
17003957800,588,932,113,139,1772,17003,1528,562,925,7,34,1.0
17003957900,390,1157,62,99,1708,17003,1610,373,1187,5,45,1.0
17005951200,2901,211,117,118,3347,17005,3216,3037,139,4,36,1.0
17005951300,5444,965,196,426,7031,17005,6958,5653,910,49,346,1.0
17005951400,2876,131,132,145,3284,17005,3146,3087,6,5,48,1.0
17005951500,4156,185,181,201,4723,17005,4448,4366,25,10,47,1.0
17007010100,6462,317,119,1679,8577,17007,8562,6557,262,57,1686,1.0
17007010200,4595,147,94,1319,6155,17007,6105,4661,78,34,1332,1.0
17007010300,5234,179,76,1145,6634,17007,6631,5289,167,45,1130,1.0
17007010400,5699,262,249,870,7080,17007,6841,5788,155,114,784,1.0
17007010500,9280,183,256,564,10283,17007,10185,9375,107,197,506,1.0
17007010601,3353,98,86,393,3930,17007,3859,3455,25,9,370,1.0
17007010602,10485,364,296,959,12104,17007,11982,10599,270,230,883,1.0
17009970400,2434,249,228,278,3189,17009,2606,2573,4,3,26,1.0
17009970500,2576,1350,82,420,4428,17009,4331,2703,1276,13,339,1.0
17011964700,2768,156,148,172,3244,17011,3072,3002,9,3,58,1.0
17011964800,3199,201,214,228,3842,17011,3496,3433,6,12,45,1.0
17011964900,2539,130,133,171,2973,17011,2815,2715,16,24,60,1.0
17011965000,3153,246,234,775,4408,17011,4078,3352,32,37,657,1.0
17011965100,3658,116,132,297,4203,17011,4152,3831,42,22,257,1.0
17011965200,3161,123,99,289,3672,17011,3600,3274,48,25,253,1.0
17011965300,3149,116,115,138,3518,17011,3429,3316,14,31,68,1.0
17011965400,3315,71,66,99,3551,17011,3549,3407,20,45,77,1.0
17011965500,3466,151,170,217,4004,17011,3759,3668,10,20,61,1.0
17011965600,2677,227,203,226,3333,17011,3028,2939,15,9,65,1.0
17013951200,2534,123,133,121,2911,17013,2681,2640,7,11,23,1.0
17013951300,2292,105,81,98,2576,17013,2408,2392,0,1,15,1.0
17015960100,3304,157,178,169,3808,17015,3578,3523,7,12,36,1.0
17015960200,2010,147,132,158,2447,17015,2165,2099,21,4,41,1.0
17015960300,2857,134,77,206,3274,17015,3176,2985,59,3,129,1.0
17015960400,2022,90,106,87,2305,17015,2234,2193,5,16,20,1.0
17015960500,2336,132,123,148,2739,17015,2636,2578,5,15,38,1.0
17015960600,1457,95,85,129,1766,17015,1598,1528,26,3,41,1.0
17017960100,2175,154,184,168,2681,17017,2403,2363,12,4,24,1.0
17017960200,2412,132,148,136,2828,17017,2655,2595,9,6,45,1.0
17017960300,2764,198,167,413,3542,17017,3294,2892,64,15,323,1.0
17017960400,1845,186,81,492,2604,17017,2548,1946,132,12,458,1.0
17017960500,1896,308,120,567,2891,17017,2742,1973,202,7,560,1.0
17019000200,159,1414,38,136,1747,17019,1693,119,1464,10,100,1.0
17019000301,3619,207,712,294,4832,17019,4819,3617,198,710,294,1.0
17019000302,1687,180,1302,216,3385,17019,3372,1696,180,1286,210,1.0
17019000401,3788,123,732,200,4843,17019,4843,3800,113,731,199,1.0
17019000402,3233,136,361,213,3943,17019,3931,3222,136,358,215,1.0
17019000500,3124,354,255,210,3943,17019,3919,3163,333,224,199,1.0
17019000700,1391,1392,165,741,3689,17019,3650,1367,1422,125,736,1.0
17019000800,2422,1276,822,420,4940,17019,4844,2411,1246,797,390,1.0
17019000901,1632,2622,181,442,4877,17019,4867,1647,2634,156,430,1.0
17019000902,4174,824,535,310,5843,17019,5786,4170,822,515,279,1.0
17019001000,3438,640,276,180,4534,17019,4510,3473,626,242,169,1.0
17019001100,3134,265,102,164,3665,17019,3599,3159,226,79,135,1.0
17019001201,4114,1521,561,429,6625,17019,6590,4126,1535,523,406,1.0
17019001203,3614,506,254,197,4571,17019,4592,3640,519,249,184,1.0
17019001204,2617,255,621,137,3630,17019,3622,2639,245,619,119,1.0
17019001205,3710,340,834,255,5139,17019,5037,3717,305,796,219,1.0
17019001206,1609,65,133,57,1864,17019,1831,1616,57,122,36,1.0
17019001301,4784,499,592,260,6135,17019,6081,4793,477,567,244,1.0
17019001302,3419,206,504,186,4315,17019,4199,3401,195,475,128,1.0
17019001400,5052,521,945,450,6968,17019,6877,5032,479,930,436,1.0
17019005300,1483,1906,840,292,4521,17019,4383,1423,1899,804,257,1.0
17019005401,2790,596,368,473,4227,17019,4170,2811,590,314,455,1.0
17019005402,2409,147,133,290,2979,17019,2927,2424,124,110,269,1.0
17019005500,3991,1089,231,356,5667,17019,5635,4058,1079,184,314,1.0
17019005600,4260,1664,563,463,6950,17019,6853,4238,1657,529,429,1.0
17019005701,3566,777,452,289,5084,17019,5066,3572,764,450,280,1.0
17019005702,2163,511,209,131,3014,17019,3015,2177,500,208,130,1.0
17019005800,3329,137,530,209,4205,17019,4194,3357,114,539,184,1.0
17019005900,3836,328,1852,363,6379,17019,6366,3850,310,1842,364,1.0
17019006000,1294,454,1368,255,3371,17019,3308,1277,441,1355,235,1.0
17019010100,3291,874,114,342,4621,17019,4582,3319,842,87,334,1.0
17019010204,3108,874,141,503,4626,17019,4620,3178,852,95,495,1.0
17019010300,2164,1273,85,375,3897,17019,3789,2146,1246,33,364,1.0
