geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17001000100,4412,62,45,108,4627,17001,4627,4412,62,45,108,21.0
17001000201,1882,53,9,42,1986,17001,1986,1882,53,9,42,21.0
17001000202,2688,215,14,82,2999,17001,2999,2688,215,14,82,21.0
17001000400,3527,582,13,200,4322,17001,4322,3527,582,13,200,21.0
17001000500,1872,380,6,79,2337,17001,2337,1872,380,6,79,21.0
17001000600,3456,128,46,88,3718,17001,3718,3456,128,46,88,21.0
17001000700,1278,153,9,41,1481,17001,1481,1278,153,9,41,21.0
17001000800,2317,184,11,199,2711,17001,2711,2317,184,11,199,21.0
17001000900,2381,102,14,76,2573,17001,2573,2381,102,14,76,21.0
17001001001,3241,58,20,72,3391,17001,3391,3241,58,20,72,21.0
17001001002,3107,61,11,44,3223,17001,3223,3107,61,11,44,21.0
17001001100,6782,188,169,118,7257,17001,7257,6782,188,169,118,21.0
17001010100,4404,11,4,32,4451,17001,4451,4404,11,4,32,21.0
17001010200,3662,9,6,44,3721,17001,3720,3661,9,6,44,21.0
17001010300,5821,11,3,56,5891,17001,5890,5821,10,3,56,21.0
17001010400,3469,19,14,51,3553,17001,3553,3469,19,14,51,21.0
17001010500,2879,48,17,45,2989,17001,2989,2879,48,17,45,21.0
17001010600,5690,68,30,86,5874,17001,5875,5691,68,30,86,21.0
17003957600,2296,473,4,156,2929,17003,2928,2296,473,3,156,21.0
17003957700,1786,331,1,54,2172,17003,2172,1787,330,1,54,21.0
17003957800,562,925,7,34,1528,17003,1528,562,925,7,34,21.0
17003957900,373,1187,5,45,1610,17003,1610,373,1187,5,45,21.0
17005951200,3037,139,4,36,3216,17005,3216,3037,139,4,36,21.0
17005951300,5653,910,49,347,6959,17005,6958,5653,910,49,346,21.0
17005951400,3087,6,5,48,3146,17005,3146,3087,6,5,48,21.0
17005951500,4365,25,10,47,4447,17005,4448,4366,25,10,47,21.0
17007010100,6557,262,57,1686,8562,17007,8562,6557,262,57,1686,21.0
17007010200,4662,78,34,1332,6106,17007,6105,4661,78,34,1332,21.0
17007010300,5289,167,45,1130,6631,17007,6631,5289,167,45,1130,21.0
17007010400,5788,155,114,784,6841,17007,6841,5788,155,114,784,21.0
17007010500,9375,108,197,506,10186,17007,10185,9375,107,197,506,21.0
17007010601,3455,25,9,371,3860,17007,3859,3455,25,9,370,21.0
17007010602,10599,270,230,883,11982,17007,11982,10599,270,230,883,21.0
17009970400,2573,4,3,26,2606,17009,2606,2573,4,3,26,21.0
17009970500,2703,1277,13,339,4332,17009,4331,2703,1276,13,339,21.0
17011964700,3002,9,3,58,3072,17011,3072,3002,9,3,58,21.0
17011964800,3434,6,12,45,3497,17011,3496,3433,6,12,45,21.0
17011964900,2714,16,24,60,2814,17011,2815,2715,16,24,60,21.0
17011965000,3352,32,37,657,4078,17011,4078,3352,32,37,657,21.0
17011965100,3831,43,22,257,4153,17011,4152,3831,42,22,257,21.0
17011965200,3274,48,25,253,3600,17011,3600,3274,48,25,253,21.0
17011965300,3316,14,31,69,3430,17011,3429,3316,14,31,68,21.0
17011965400,3407,20,45,77,3549,17011,3549,3407,20,45,77,21.0
17011965500,3667,10,20,61,3758,17011,3759,3668,10,20,61,21.0
17011965600,2939,15,9,65,3028,17011,3028,2939,15,9,65,21.0
17013951200,2640,7,11,23,2681,17013,2681,2640,7,11,23,21.0
17013951300,2391,0,1,14,2406,17013,2408,2392,0,1,15,21.0
17015960100,3522,7,12,36,3577,17015,3578,3523,7,12,36,21.0
17015960200,2099,22,4,42,2167,17015,2165,2099,21,4,41,21.0
17015960300,2984,59,4,129,3176,17015,3176,2985,59,3,129,21.0
17015960400,2193,5,16,20,2234,17015,2234,2193,5,16,20,21.0
17015960500,2577,5,15,38,2635,17015,2636,2578,5,15,38,21.0
17015960600,1528,26,3,41,1598,17015,1598,1528,26,3,41,21.0
17017960100,2363,12,4,24,2403,17017,2403,2363,12,4,24,21.0
17017960200,2595,9,6,45,2655,17017,2655,2595,9,6,45,21.0
17017960300,2892,64,15,323,3294,17017,3294,2892,64,15,323,21.0
