geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17001,62868,2332,441,1463,67104,17,67103,62868,2331,441,1463,21.0
17003,5017,2916,17,289,8239,17,8238,5018,2915,16,289,21.0
17005,16142,1080,68,478,17768,17,17768,16143,1080,68,477,21.0
17007,45725,1065,686,6692,54168,17,54165,45724,1064,686,6691,21.0
17009,5276,1281,16,365,6938,17,6937,5276,1280,16,365,21.0
17011,32936,213,228,1602,34979,17,34978,32937,212,228,1601,21.0
17013,5031,7,12,37,5087,17,5089,5032,7,12,38,21.0
17015,14903,124,54,306,15387,17,15387,14906,123,53,305,21.0
17017,11768,419,44,1410,13641,17,13642,11769,419,44,1410,21.0
17019,147601,24948,17969,10569,201087,17,201081,147600,24946,17969,10566,21.0
17021,33608,496,167,529,34800,17,34800,33610,495,167,528,21.0
17023,16026,48,55,205,16334,17,16335,16027,48,55,205,21.0
17025,13499,47,63,205,13814,17,13815,13499,47,63,206,21.0
17027,35285,1338,167,973,37763,17,37762,35284,1338,167,973,21.0
17029,50028,2067,532,1247,53874,17,53873,50029,2067,531,1246,21.0
17031,2877201,1287759,322683,707023,5194666,17,5194675,2877212,1287767,322672,707024,21.0
17033,18381,934,103,399,19817,17,19817,18381,934,103,399,21.0
17035,10855,38,28,127,11048,17,11048,10856,38,27,127,21.0
17037,89453,6733,2439,6538,105163,17,105160,89453,6732,2438,6537,21.0
17039,16035,87,60,379,16561,17,16561,16035,87,60,379,21.0
17041,19113,58,85,726,19982,17,19980,19113,58,83,726,21.0
17043,714134,42348,92309,68135,916926,17,916924,714140,42346,92304,68134,21.0
17045,18270,65,35,211,18581,17,18576,18268,64,33,211,21.0
17047,6583,30,22,85,6720,17,6721,6584,30,22,85,21.0
17049,33430,83,147,587,34247,17,34242,33429,79,147,587,21.0
17051,20748,980,52,359,22139,17,22140,20750,980,51,359,21.0
17053,13676,85,37,282,14080,17,14081,13677,85,37,282,21.0
17055,38640,125,124,673,39562,17,39561,38641,123,124,673,21.0
17057,34625,1269,112,1066,37072,17,37069,34625,1269,112,1063,21.0
17059,5472,12,5,99,5588,17,5589,5473,12,5,99,21.0
17061,13587,121,17,163,13888,17,13886,13588,119,16,163,21.0
17063,46931,608,327,2199,50065,17,50063,46933,605,327,2198,21.0
17065,8305,31,19,103,8458,17,8457,8305,31,19,102,21.0
17067,18720,52,46,284,19102,17,19104,18723,52,46,283,21.0
17069,4205,13,22,80,4320,17,4320,4205,13,22,80,21.0
17071,7198,15,15,103,7331,17,7331,7198,15,15,103,21.0
17073,47845,797,192,1655,50489,17,50486,47846,796,191,1653,21.0
17075,28154,235,104,1227,29720,17,29718,28155,233,103,1227,21.0
17077,46875,8589,1910,2843,60217,17,60218,46875,8589,1910,2844,21.0
17079,9564,11,24,101,9700,17,9698,9564,11,24,99,21.0
17081,34313,3252,246,1016,38827,17,38827,34315,3251,246,1015,21.0
17083,22432,93,77,383,22985,17,22985,22431,93,77,384,21.0
17085,22046,109,72,453,22680,17,22678,22046,107,72,453,21.0
17087,11197,1006,22,358,12583,17,12582,11197,1006,22,357,21.0
17089,384549,29422,17896,83405,515272,17,515269,384548,29422,17895,83404,21.0
17091,87983,17188,1053,7226,113450,17,113449,87986,17187,1052,7224,21.0
17093,95889,6585,3467,8794,114735,17,114736,95891,6585,3467,8793,21.0
17095,46329,3810,338,2443,52920,17,52919,46329,3810,338,2442,21.0
17097,528198,49034,44362,81871,703465,17,703462,528204,49033,44358,81867,21.0
17099,106189,2186,762,4790,113927,17,113924,106187,2186,762,4789,21.0
17101,14697,1609,39,491,16836,17,16833,14696,1608,38,491,21.0
17103,32744,1735,246,1307,36032,17,36031,32745,1735,246,1305,21.0
17105,35750,1916,199,1085,38950,17,38950,35752,1915,199,1084,21.0
17107,27006,2286,184,828,30304,17,30305,27008,2285,184,828,21.0
17109,29474,1642,580,914,32610,17,32612,29476,1642,580,914,21.0
17111,278258,3283,7808,19417,308766,17,308760,278257,3283,7807,19413,21.0
17113,142940,12429,7227,6979,169575,17,169572,142940,12426,7227,6979,21.0
17115,87853,18027,1120,3767,110767,17,110768,87855,18027,1118,3768,21.0
17117,46595,360,129,684,47768,17,47765,46596,359,129,681,21.0
17119,237641,21237,2254,8153,269285,17,269282,237641,21235,2254,8152,21.0
17121,36734,1558,225,923,39440,17,39437,36734,1557,224,922,21.0
17123,12271,44,45,280,12640,17,12640,12271,44,45,280,21.0
17125,14382,54,42,190,14668,17,14666,14382,54,40,190,21.0
17127,14033,905,42,451,15431,17,15429,14033,904,42,450,21.0
17129,12383,76,30,216,12705,17,12705,12383,76,30,216,21.0
17131,16152,47,52,183,16434,17,16434,16153,47,52,182,21.0
17133,32287,69,144,458,32958,17,32957,32287,69,144,457,21.0
17135,28630,952,111,409,30102,17,30104,28632,952,111,409,21.0
