geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17001,62860,2337,448,1466,67111,17,67103,62868,2331,441,1463,15.0
17003,5021,2918,18,290,8247,17,8238,5018,2915,16,289,15.0
17005,16139,1085,73,481,17778,17,17768,16143,1080,68,477,15.0
17007,45721,1066,690,6691,54168,17,54165,45724,1064,686,6691,15.0
17009,5273,1280,18,365,6936,17,6937,5276,1280,16,365,15.0
17011,32922,218,235,1605,34980,17,34978,32937,212,228,1601,15.0
17013,5026,9,12,39,5086,17,5089,5032,7,12,38,15.0
17015,14904,129,56,309,15398,17,15387,14906,123,53,305,15.0
17017,11767,423,46,1417,13653,17,13642,11769,419,44,1410,15.0
17019,147597,24959,17988,10572,201116,17,201081,147600,24946,17969,10566,15.0
17021,33602,504,172,536,34814,17,34800,33610,495,167,528,15.0
17023,16022,50,59,210,16341,17,16335,16027,48,55,205,15.0
17025,13494,50,63,207,13814,17,13815,13499,47,63,206,15.0
17027,35283,1341,171,974,37769,17,37762,35284,1338,167,973,15.0
17029,50029,2069,537,1248,53883,17,53873,50029,2067,531,1246,15.0
17031,2877172,1287792,322812,707046,5194822,17,5194675,2877212,1287767,322672,707024,15.0
17033,18373,935,106,403,19817,17,19817,18381,934,103,399,15.0
17035,10856,41,31,131,11059,17,11048,10856,38,27,127,15.0
17037,89450,6739,2441,6543,105173,17,105160,89453,6732,2438,6537,15.0
17039,16036,87,65,380,16568,17,16561,16035,87,60,379,15.0
17041,19110,62,89,729,19990,17,19980,19113,58,83,726,15.0
17043,714142,42359,92309,68147,916957,17,916924,714140,42346,92304,68134,15.0
17045,18265,72,43,219,18599,17,18576,18268,64,33,211,15.0
17047,6582,31,23,87,6723,17,6721,6584,30,22,85,15.0
17049,33420,88,149,591,34248,17,34242,33429,79,147,587,15.0
17051,20740,984,55,367,22146,17,22140,20750,980,51,359,15.0
17053,13680,89,39,283,14091,17,14081,13677,85,37,282,15.0
17055,38634,133,131,681,39579,17,39561,38641,123,124,673,15.0
17057,34616,1276,116,1068,37076,17,37069,34625,1269,112,1063,15.0
17059,5471,19,6,101,5597,17,5589,5473,12,5,99,15.0
17061,13585,126,21,165,13897,17,13886,13588,119,16,163,15.0
17063,46924,611,336,2200,50071,17,50063,46933,605,327,2198,15.0
17065,8300,33,23,104,8460,17,8457,8305,31,19,102,15.0
17067,18721,55,49,288,19113,17,19104,18723,52,46,283,15.0
17069,4204,14,22,82,4322,17,4320,4205,13,22,80,15.0
17071,7199,17,19,104,7339,17,7331,7198,15,15,103,15.0
17073,47844,801,198,1656,50499,17,50486,47846,796,191,1653,15.0
17075,28152,237,120,1230,29739,17,29718,28155,233,103,1227,15.0
17077,46877,8598,1918,2846,60239,17,60218,46875,8589,1910,2844,15.0
17079,9551,13,28,101,9693,17,9698,9564,11,24,99,15.0
17081,34308,3255,250,1022,38835,17,38827,34315,3251,246,1015,15.0
17083,22426,94,79,386,22985,17,22985,22431,93,77,384,15.0
17085,22046,108,76,457,22687,17,22678,22046,107,72,453,15.0
17087,11194,1010,25,357,12586,17,12582,11197,1006,22,357,15.0
17089,384538,29433,17913,83409,515293,17,515269,384548,29422,17895,83404,15.0
17091,87981,17194,1056,7230,113461,17,113449,87986,17187,1052,7224,15.0
17093,95884,6587,3473,8798,114742,17,114736,95891,6585,3467,8793,15.0
