geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17001000100,4412,63,46,108,4629,17001,4627,4412,62,45,108,15.0
17001000201,1881,53,9,42,1985,17001,1986,1882,53,9,42,15.0
17001000202,2688,216,15,83,3002,17001,2999,2688,215,14,82,15.0
17001000400,3527,582,14,200,4323,17001,4322,3527,582,13,200,15.0
17001000500,1873,380,6,79,2338,17001,2337,1872,380,6,79,15.0
17001000600,3455,128,46,88,3717,17001,3718,3456,128,46,88,15.0
17001000700,1278,153,9,41,1481,17001,1481,1278,153,9,41,15.0
17001000800,2316,185,11,199,2711,17001,2711,2317,184,11,199,15.0
17001000900,2381,102,14,76,2573,17001,2573,2381,102,14,76,15.0
17001001001,3241,58,20,72,3391,17001,3391,3241,58,20,72,15.0
17001001002,3107,61,11,44,3223,17001,3223,3107,61,11,44,15.0
17001001100,6782,188,169,118,7257,17001,7257,6782,188,169,118,15.0
17001010100,4407,12,5,30,4454,17001,4451,4404,11,4,32,15.0
17001010200,3662,8,6,44,3720,17001,3720,3661,9,6,44,15.0
17001010300,5815,10,4,57,5886,17001,5890,5821,10,3,56,15.0
17001010400,3465,19,14,51,3549,17001,3553,3469,19,14,51,15.0
17001010500,2880,49,17,47,2993,17001,2989,2879,48,17,45,15.0
17001010600,5690,70,32,87,5879,17001,5875,5691,68,30,86,15.0
17003957600,2296,474,3,157,2930,17003,2928,2296,473,3,156,15.0
17003957700,1788,330,3,54,2175,17003,2172,1787,330,1,54,15.0
17003957800,562,926,7,34,1529,17003,1528,562,925,7,34,15.0
17003957900,375,1188,5,45,1613,17003,1610,373,1187,5,45,15.0
17005951200,3034,141,6,36,3217,17005,3216,3037,139,4,36,15.0
17005951300,5655,911,49,346,6961,17005,6958,5653,910,49,346,15.0
17005951400,3086,8,6,49,3149,17005,3146,3087,6,5,48,15.0
17005951500,4364,25,12,50,4451,17005,4448,4366,25,10,47,15.0
17007010100,6557,263,58,1686,8564,17007,8562,6557,262,57,1686,15.0
17007010200,4661,78,35,1334,6108,17007,6105,4661,78,34,1332,15.0
17007010300,5288,167,45,1130,6630,17007,6631,5289,167,45,1130,15.0
17007010400,5788,155,116,782,6841,17007,6841,5788,155,114,784,15.0
17007010500,9375,108,197,506,10186,17007,10185,9375,107,197,506,15.0
17007010601,3454,25,9,370,3858,17007,3859,3455,25,9,370,15.0
17007010602,10598,270,230,883,11981,17007,11982,10599,270,230,883,15.0
17009970400,2570,4,5,27,2606,17009,2606,2573,4,3,26,15.0
17009970500,2703,1276,13,338,4330,17009,4331,2703,1276,13,339,15.0
