geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17147,16390,58,53,227,16728,17,16729,16393,58,51,227,19.0
17149,15929,277,38,189,16433,17,16430,15928,275,38,189,19.0
17151,4097,269,11,92,4469,17,4470,4098,269,11,92,19.0
17153,3966,1994,14,190,6164,17,6161,3965,1994,13,189,19.0
17155,5803,32,13,159,6007,17,6006,5803,32,13,158,19.0
17157,29319,3263,106,793,33481,17,33476,29318,3263,104,791,19.0
17159,15795,78,119,242,16234,17,16233,15795,78,119,241,19.0
17161,120381,13293,2422,11456,147552,17,147546,120382,13289,2419,11456,19.0
17163,174461,82300,3276,10020,270057,17,270056,174458,82302,3276,10020,19.0
17165,23180,996,104,639,24919,17,24913,23178,995,101,639,19.0
17167,165103,23337,3221,5807,197468,17,197465,165103,23335,3220,5807,19.0
17169,7205,243,9,88,7545,17,7544,7205,243,9,87,19.0
17171,5279,9,12,56,5356,17,5355,5279,9,12,55,19.0
17173,22042,52,57,213,22364,17,22363,22045,50,56,212,19.0
17175,5854,28,19,92,5993,17,5994,5855,28,19,92,19.0
17177,41291,4275,297,1848,47711,17,47711,41291,4275,297,1848,19.0
17179,130227,1378,1001,2799,135405,17,135394,130225,1374,999,2796,19.0
17181,16879,156,54,719,17808,17,17808,16880,156,54,718,19.0
17183,67318,10572,565,3168,81623,17,81625,67323,10571,564,3167,19.0
17185,11574,77,71,226,11948,17,11947,11576,77,70,224,19.0
17187,16164,303,95,1145,17707,17,17707,16165,303,94,1145,19.0
17189,14376,101,43,198,14718,17,14716,14376,101,42,197,19.0
17191,16424,43,71,220,16758,17,16760,16427,42,71,220,19.0
17193,14392,56,31,186,14665,17,14665,14393,56,31,185,19.0
17195,53921,781,277,3523,58502,17,58498,53923,781,276,3518,19.0
17197,514657,75743,30838,56323,677561,17,677560,514664,75743,30833,56320,19.0
17199,61541,2543,561,1715,66360,17,66357,61542,2540,561,1714,19.0
17201,228650,36108,6815,23691,295264,17,295266,228652,36108,6810,23696,19.0
17203,37641,189,214,621,38665,17,38664,37643,187,213,621,19.0
