geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17139,14778,318,354,498,15948,17,14846,14622,41,31,152,2.0
17141,50013,1162,941,3448,55564,17,53497,49867,483,250,2897,2.0
17143,139261,33874,6898,9709,189742,17,186494,138800,33030,5856,8808,2.0
17145,19811,2162,458,1061,23492,17,22350,19656,1866,87,741,2.0
17147,16533,434,444,598,18009,17,16729,16393,58,51,227,2.0
17149,16230,926,692,770,18618,17,16430,15928,275,38,189,2.0
17151,4154,390,126,210,4880,17,4470,4098,269,11,92,2.0
17153,4095,2185,237,391,6908,17,6161,3965,1994,13,189,2.0
17155,5873,179,153,271,6476,17,6006,5803,32,13,158,2.0
17157,29556,3785,681,1300,35322,17,33476,29318,3263,104,791,2.0
17159,15884,354,408,510,17156,17,16233,15795,78,119,241,2.0
17161,120771,14090,3341,12138,150340,17,147546,120382,13289,2419,11456,2.0
17163,175482,83876,5292,11752,276402,17,270056,174458,82302,3276,10020,2.0
17165,23401,1465,528,1089,26483,17,24913,23178,995,101,639,2.0
17167,165848,24816,4978,7403,203045,17,197465,165103,23335,3220,5807,2.0
17169,7313,505,216,293,8327,17,7544,7205,243,9,87,2.0
17171,5341,175,171,235,5922,17,5355,5279,9,12,55,2.0
17173,22287,799,822,961,24869,17,22363,22045,50,56,212,2.0
17175,5901,193,164,239,6497,17,5994,5855,28,19,92,2.0
17177,41489,4725,809,2298,49321,17,47711,41291,4275,297,1848,2.0
17179,130850,2667,2255,3920,139692,17,135394,130225,1374,999,2796,2.0
17181,17060,485,392,1023,18960,17,17808,16880,156,54,718,2.0
17183,67867,12005,2159,4649,86680,17,81625,67323,10571,564,3167,2.0
17185,11780,464,473,553,13270,17,11947,11576,77,70,224,2.0
17187,16291,664,476,1499,18930,17,17707,16165,303,94,1145,2.0
17189,14483,420,390,494,15787,17,14716,14376,101,42,197,2.0
17191,16636,490,486,622,18234,17,16760,16427,42,71,220,2.0
17193,14795,664,689,776,16924,17,14665,14393,56,31,185,2.0
17195,54285,1731,1238,4403,61657,17,58498,53923,781,276,3518,2.0
17197,515875,77889,33222,58297,685283,17,677560,514664,75743,30833,56320,2.0
17199,61962,3436,1466,2538,69402,17,66357,61542,2540,561,1714,2.0
17201,229227,37463,8583,24972,300245,17,295266,228652,36108,6810,23696,2.0
17203,37904,809,831,1224,40768,17,38664,37643,187,213,621,2.0
