geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17001000100,3767,1149,1180,1121,7217,17001,4627,4412,62,45,108,0.05
17001000201,1360,281,323,351,2315,17001,1986,1882,53,9,42,0.05
17001000202,1908,522,270,293,2993,17001,2999,2688,215,14,82,0.05
17001000400,4104,1413,1139,1469,8125,17001,4322,3527,582,13,200,0.05
17001000500,1691,765,285,582,3323,17001,2337,1872,380,6,79,0.05
17001000600,2805,514,519,660,4498,17001,3718,3456,128,46,88,0.05
17001000700,1436,527,797,527,3287,17001,1481,1278,153,9,41,0.05
17001000800,2404,678,936,902,4920,17001,2711,2317,184,11,199,0.05
17001000900,2032,403,368,544,3347,17001,2573,2381,102,14,76,0.05
17001001001,2421,810,666,778,4675,17001,3391,3241,58,20,72,0.05
17001001002,2617,745,654,479,4495,17001,3223,3107,61,11,44,0.05
17001001100,6196,1623,1161,1550,10530,17001,7257,6782,188,169,118,0.05
17001010100,5012,3572,3966,3670,16220,17001,4451,4404,11,4,32,0.05
17001010200,4452,2758,2759,3678,13647,17001,3720,3661,9,6,44,0.05
17001010300,7186,3933,4679,4180,19978,17001,5890,5821,10,3,56,0.05
17001010400,3624,1289,1826,1535,8274,17001,3553,3469,19,14,51,0.05
17001010500,2813,941,1148,874,5776,17001,2989,2879,48,17,45,0.05
17001010600,6668,1974,2255,2452,13349,17001,5875,5691,68,30,86,0.05
17003957600,3260,2157,1922,1963,9302,17003,2928,2296,473,3,156,0.05
17003957700,2596,1947,1434,1706,7683,17003,2172,1787,330,1,54,0.05
17003957800,1683,1839,1398,1798,6718,17003,1528,562,925,7,34,0.05
17003957900,1208,993,833,895,3929,17003,1610,373,1187,5,45,0.05
17005951200,3691,2034,2055,2658,10438,17005,3216,3037,139,4,36,0.05
17005951300,5305,3852,2479,2845,14481,17005,6958,5653,910,49,346,0.05
17005951400,3241,1824,2122,1997,9184,17005,3146,3087,6,5,48,0.05
17005951500,4027,3280,2790,3304,13401,17005,4448,4366,25,10,47,0.05
17007010100,6278,2102,1709,2298,12387,17007,8562,6557,262,57,1686,0.05
17007010200,4186,943,1271,1616,8016,17007,6105,4661,78,34,1332,0.05
17007010300,4645,1011,970,1924,8550,17007,6631,5289,167,45,1130,0.05
17007010400,5764,2601,2491,2765,13621,17007,6841,5788,155,114,784,0.05
17007010500,8746,1771,1987,2086,14590,17007,10185,9375,107,197,506,0.05
17007010601,3056,1731,1550,1937,8274,17007,3859,3455,25,9,370,0.05
17007010602,9736,2290,2323,2449,16798,17007,11982,10599,270,230,883,0.05
17009970400,5117,3921,4811,4673,18522,17009,2606,2573,4,3,26,0.05
17009970500,3717,3161,1987,2044,10909,17009,4331,2703,1276,13,339,0.05
17011964700,4059,2999,2434,2232,11724,17011,3072,3002,9,3,58,0.05
17011964800,4681,3044,3621,2632,13978,17011,3496,3433,6,12,45,0.05
17011964900,2605,1979,2074,2098,8756,17011,2815,2715,16,24,60,0.05
17011965000,4662,3591,4094,3552,15899,17011,4078,3352,32,37,657,0.05
17011965100,4104,2597,1950,2204,10855,17011,4152,3831,42,22,257,0.05
17011965200,3000,1677,1715,1415,7807,17011,3600,3274,48,25,253,0.05
17011965300,3248,1547,1361,1159,7315,17011,3429,3316,14,31,68,0.05
17011965400,2828,868,633,1151,5480,17011,3549,3407,20,45,77,0.05
17011965500,4226,2756,2777,2482,12241,17011,3759,3668,10,20,61,0.05
17011965600,4067,3138,2730,3054,12989,17011,3028,2939,15,9,65,0.05
17013951200,3558,2191,2072,2737,10558,17013,2681,2640,7,11,23,0.05
17013951300,3298,1583,1917,1722,8520,17013,2408,2392,0,1,15,0.05
17015960100,3641,1982,2981,2348,10952,17015,3578,3523,7,12,36,0.05
17015960200,3011,2524,2514,2259,10308,17015,2165,2099,21,4,41,0.05
17015960300,2462,1398,1934,1336,7130,17015,3176,2985,59,3,129,0.05
17015960400,2380,1429,1734,1442,6985,17015,2234,2193,5,16,20,0.05
17015960500,3764,2563,2500,2128,10955,17015,2636,2578,5,15,38,0.05
17015960600,1871,982,1378,943,5174,17015,1598,1528,26,3,41,0.05
17017960100,3469,3015,2742,2901,12127,17017,2403,2363,12,4,24,0.05
17017960200,2848,2120,2282,1747,8997,17017,2655,2595,9,6,45,0.05
17017960300,4790,3344,2911,2839,13884,17017,3294,2892,64,15,323,0.05
17017960400,2042,1205,1404,1557,6208,17017,2548,1946,132,12,458,0.05
17017960500,2132,1661,1921,1725,7439,17017,2742,1973,202,7,560,0.05
17019000200,685,1310,669,681,3345,17019,1693,119,1464,10,100,0.05
17019000301,3456,268,676,449,4849,17019,4819,3617,198,710,294,0.05
17019000302,1695,489,1514,460,4158,17019,3372,1696,180,1286,210,0.05
17019000401,3850,190,744,122,4906,17019,4843,3800,113,731,199,0.05
17019000402,2969,192,407,351,3919,17019,3931,3222,136,358,215,0.05
17019000500,2444,888,743,447,4522,17019,3919,3163,333,224,199,0.05
17019000700,1523,1206,957,1098,4784,17019,3650,1367,1422,125,736,0.05
17019000800,2574,1590,1706,1019,6889,17019,4844,2411,1246,797,390,0.05
17019000901,1676,2503,711,937,5827,17019,4867,1647,2634,156,430,0.05
17019000902,4164,1371,1335,1246,8116,17019,5786,4170,822,515,279,0.05
17019001000,2428,1236,994,677,5335,17019,4510,3473,626,242,169,0.05
17019001100,2242,841,670,824,4577,17019,3599,3159,226,79,135,0.05
17019001201,3541,1735,866,984,7126,17019,6590,4126,1535,523,406,0.05
17019001203,3367,889,950,1103,6309,17019,4592,3640,519,249,184,0.05
17019001204,2701,693,1014,677,5085,17019,3622,2639,245,619,119,0.05
17019001205,3822,1081,1532,1433,7868,17019,5037,3717,305,796,219,0.05
17019001206,1761,485,293,487,3026,17019,1831,1616,57,122,36,0.05
17019001301,4258,1074,1063,1009,7404,17019,6081,4793,477,567,244,0.05
17019001302,3161,959,990,864,5974,17019,4199,3401,195,475,128,0.05
17019001400,5212,889,1447,672,8220,17019,6877,5032,479,930,436,0.05
17019005300,2118,2341,1908,1175,7542,17019,4383,1423,1899,804,257,0.05
17019005401,2762,1099,1050,1069,5980,17019,4170,2811,590,314,455,0.05
17019005402,2197,764,676,601,4238,17019,2927,2424,124,110,269,0.05
17019005500,3408,2011,1327,1657,8403,17019,5635,4058,1079,184,314,0.05
17019005600,4351,2542,1110,1459,9462,17019,6853,4238,1657,529,429,0.05
17019005701,2932,944,966,917,5759,17019,5066,3572,764,450,280,0.05
17019005702,1857,669,366,351,3243,17019,3015,2177,500,208,130,0.05
