geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17001,62496,23897,24931,25645,136969,17,67103,62868,2331,441,1463,0.05
17003,8747,6936,5587,6362,27632,17,8238,5018,2915,16,289,0.05
17005,16264,10990,9446,10804,47504,17,17768,16143,1080,68,477,0.05
17007,42411,12449,12301,15075,82236,17,54165,45724,1064,686,6691,0.05
17009,8834,7082,6798,6717,29431,17,6937,5276,1280,16,365,0.05
17011,37480,24196,23389,21979,107044,17,34978,32937,212,228,1601,0.05
17013,6856,3774,3989,4459,19078,17,5089,5032,7,12,38,0.05
17015,17129,10878,13041,10456,51504,17,15387,14906,123,53,305,0.05
17017,15281,11345,11260,10769,48655,17,13642,11769,419,44,1410,0.05
17019,144696,63088,58348,53681,319813,17,201081,147600,24946,17969,10566,0.05
17021,34709,20701,18608,19518,93536,17,34800,33610,495,167,528,0.05
17023,17986,11083,12647,12469,54185,17,16335,16027,48,55,205,0.05
17025,15600,9942,9388,9540,44470,17,13815,13499,47,63,206,0.05
17027,33512,16531,15737,16508,82288,17,37762,35284,1338,167,973,0.05
17029,47328,20372,18163,19738,105601,17,53873,50029,2067,531,1246,0.05
17031,2692006,1525639,894979,1128391,6241015,17,5194675,2877212,1287767,322672,707024,0.05
17033,19681,11901,11121,12388,55091,17,19817,18381,934,103,399,0.05
17035,12175,8671,9053,8282,38181,17,11048,10856,38,27,127,0.05
17037,82737,29403,26603,27462,166205,17,105160,89453,6732,2438,6537,0.05
17039,18466,11770,12929,12621,55786,17,16561,16035,87,60,379,0.05
17041,21967,13856,14413,13797,64033,17,19980,19113,58,83,726,0.05
17043,645449,145139,178944,158253,1127785,17,916924,714140,42346,92304,68134,0.05
17045,24566,19547,18863,19542,82518,17,18576,18268,64,33,211,0.05
17047,7040,4486,4001,4661,20188,17,6721,6584,30,22,85,0.05
17049,32883,14531,14458,15823,77695,17,34242,33429,79,147,587,0.05
17051,25268,17891,15917,17251,76327,17,22140,20750,980,51,359,0.05
17053,15588,8983,9556,10431,44558,17,14081,13677,85,37,282,0.05
17055,40367,23003,22487,23958,109815,17,39561,38641,123,124,673,0.05
17057,34572,20039,18902,18632,92145,17,37069,34625,1269,112,1063,0.05
17059,7378,5562,5704,5323,23967,17,5589,5473,12,5,99,0.05
17061,17374,9597,10340,10508,47819,17,13886,13588,119,16,163,0.05
17063,55040,28276,28772,29595,141683,17,50063,46933,605,327,2198,0.05
17065,10251,8038,7576,7756,33621,17,8457,8305,31,19,102,0.05
17067,22012,14917,15249,14944,67122,17,19104,18723,52,46,283,0.05
17069,4544,2595,2818,3198,13155,17,4320,4205,13,22,80,0.05
17071,11833,8770,8291,8812,37706,17,7331,7198,15,15,103,0.05
17073,47232,21056,21452,22325,112065,17,50486,47846,796,191,1653,0.05
17075,34384,22581,22908,23463,103336,17,29718,28155,233,103,1227,0.05
17077,49711,27322,22794,23269,123096,17,60218,46875,8589,1910,2844,0.05
17079,11399,8127,7569,7522,34617,17,9698,9564,11,24,99,0.05
17081,35099,19326,18544,17771,90740,17,38827,34315,3251,246,1015,0.05
17083,19096,7475,7701,6247,40519,17,22985,22431,93,77,384,0.05
17085,25637,12109,13167,12607,63520,17,22678,22046,107,72,453,0.05
17087,13917,9320,7892,7701,38830,17,12582,11197,1006,22,357,0.05
17089,339838,90916,82383,128729,641866,17,515269,384548,29422,17895,83404,0.05
17091,82403,36547,27977,28974,175901,17,113449,87986,17187,1052,7224,0.05
17093,92249,28714,27425,29774,178162,17,114736,95891,6585,3467,8793,0.05
17095,46766,22694,20247,21856,111563,17,52919,46329,3810,338,2442,0.05
17097,485773,136728,132245,156000,910746,17,703462,528204,49033,44358,81867,0.05
17099,98013,41350,41224,43325,223912,17,113924,106187,2186,762,4789,0.05
17101,15897,11510,10593,10473,48473,17,16833,14696,1608,38,491,0.05
17103,34217,20263,17561,17504,89545,17,36031,32745,1735,246,1305,0.05
17105,43141,28690,26205,28332,126368,17,38950,35752,1915,199,1084,0.05
17107,30510,21493,20295,20386,92684,17,30305,27008,2285,184,828,0.05
17109,29544,14562,12898,14204,71208,17,32612,29476,1642,580,914,0.05
17111,237085,55349,55637,60790,408861,17,308760,278257,3283,7807,19413,0.05
17113,136173,49206,48062,45430,278871,17,169572,142940,12426,7227,6979,0.05
17115,80270,39034,30154,31828,181286,17,110768,87855,18027,1118,3768,0.05
17117,45415,25876,25858,25962,123111,17,47765,46596,359,129,681,0.05
17119,222713,81646,68715,70744,443818,17,269282,237641,21235,2254,8152,0.05
17121,38524,24670,23255,22032,108481,17,39437,36734,1557,224,922,0.05
17123,16689,10918,10935,12076,50618,17,12640,12271,44,45,280,0.05
17125,18115,12036,11264,11480,52895,17,14666,14382,54,40,190,0.05
17127,13902,6989,7338,6968,35197,17,15429,14033,904,42,450,0.05
17129,14352,7202,6588,7189,35331,17,12705,12383,76,30,216,0.05
17131,17017,10714,10026,10288,48045,17,16434,16153,47,52,182,0.05
17133,31386,10967,10113,11571,64037,17,32957,32287,69,144,457,0.05
17135,33555,22331,20332,21673,97891,17,30104,28632,952,111,409,0.05
17137,31726,14423,13138,14332,73619,17,35547,32321,2122,168,936,0.05
17139,14782,8439,9104,8426,40751,17,14846,14622,41,31,152,0.05
17141,47847,21285,20082,22399,111613,17,53497,49867,483,250,2897,0.05
17143,128325,57428,40486,41502,267741,17,186494,138800,33030,5856,8808,0.05
17145,20115,12648,9757,10625,53145,17,22350,19656,1866,87,741,0.05
17147,17602,10739,10823,10959,50123,17,16729,16393,58,51,227,0.05
17149,21775,18433,17290,17366,74864,17,16430,15928,275,38,189,0.05
17151,5672,3851,3035,3215,15773,17,4470,4098,269,11,92,0.05
17153,7375,6088,6553,5758,25774,17,6161,3965,1994,13,189,0.05
17155,5802,3726,3741,4268,17537,17,6006,5803,32,13,158,0.05
17157,29807,19549,15497,16018,80871,17,33476,29318,3263,104,791,0.05
17159,15545,8386,9291,9281,42503,17,16233,15795,78,119,241,0.05
17161,112454,37900,28460,34749,213563,17,147546,120382,13289,2419,11456,0.05
17163,177028,117035,66991,71042,432096,17,270056,174458,82302,3276,10020,0.05
17165,23638,14633,14295,15040,67606,17,24913,23178,995,101,639,0.05
17167,156793,67748,56556,56500,337597,17,197465,165103,23335,3220,5807,0.05
