geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17001,74392,22032,20375,20667,137466,17,67103,62868,2331,441,1463,0.1
17003,9137,7873,5499,5756,28265,17,8238,5018,2915,16,289,0.1
17005,21734,8662,8647,8765,47808,17,17768,16143,1080,68,477,0.1
17007,50295,9755,9558,14062,83670,17,54165,45724,1064,686,6691,0.1
17009,9663,6507,5276,6097,27543,17,6937,5276,1280,16,365,0.1
17011,45785,20377,19406,20226,105794,17,34978,32937,212,228,1601,0.1
17013,7992,3272,3148,3443,17855,17,5089,5032,7,12,38,0.1
17015,21564,9657,9655,10315,51191,17,15387,14906,123,53,305,0.1
17017,18116,8648,8881,9953,45598,17,13642,11769,419,44,1410,0.1
17019,167925,58550,52177,43596,322248,17,201081,147600,24946,17969,10566,0.1
17021,43861,16165,16238,16137,92401,17,34800,33610,495,167,528,0.1
17023,23216,11138,10135,10183,54672,17,16335,16027,48,55,205,0.1
17025,18734,7913,8615,8669,43931,17,13815,13499,47,63,206,0.1
17027,42307,13919,12516,13162,81904,17,37762,35284,1338,167,973,0.1
17029,57682,17226,15545,15527,105980,17,53873,50029,2067,531,1246,0.1
17031,3109681,1640898,751695,1079258,6581532,17,5194675,2877212,1287767,322672,707024,0.1
17033,24712,10763,10263,10160,55898,17,19817,18381,934,103,399,0.1
17035,15315,7124,7401,7452,37292,17,11048,10856,38,27,127,0.1
17037,99818,25656,21499,25073,172046,17,105160,89453,6732,2438,6537,0.1
17039,22261,10586,10439,10671,53957,17,16561,16035,87,60,379,0.1
17041,27373,11937,12617,12852,64779,17,19980,19113,58,83,726,0.1
17043,749157,121283,161363,142474,1174277,17,916924,714140,42346,92304,68134,0.1
17045,31567,16520,17369,15431,80887,17,18576,18268,64,33,211,0.1
17047,9082,3551,4014,4121,20768,17,6721,6584,30,22,85,0.1
17049,41049,12098,12144,12859,78150,17,34242,33429,79,147,587,0.1
17051,31053,15265,14212,13939,74469,17,22140,20750,980,51,359,0.1
17053,19710,8293,8341,8691,45035,17,14081,13677,85,37,282,0.1
17055,50535,19350,19884,19232,109001,17,39561,38641,123,124,673,0.1
17057,44795,17464,16685,18685,97629,17,37069,34625,1269,112,1063,0.1
17059,8765,4763,4938,4757,23223,17,5589,5473,12,5,99,0.1
17061,20176,9930,9058,8874,48038,17,13886,13588,119,16,163,0.1
17063,65274,25553,25420,25751,141998,17,50063,46933,605,327,2198,0.1
17065,12022,6252,6312,6756,31342,17,8457,8305,31,19,102,0.1
17067,26873,12751,13017,13379,66020,17,19104,18723,52,46,283,0.1
17069,6065,2141,2480,2568,13254,17,4320,4205,13,22,80,0.1
17071,12284,6645,7026,7154,33109,17,7331,7198,15,15,103,0.1
17073,58000,17331,16022,18619,109972,17,50486,47846,796,191,1653,0.1
17075,40200,18844,19282,18254,96580,17,29718,28155,233,103,1227,0.1
17077,59733,26147,20467,20110,126457,17,60218,46875,8589,1910,2844,0.1
17079,14614,6398,6911,6727,34650,17,9698,9564,11,24,99,0.1
17081,43307,18002,14864,15781,91954,17,38827,34315,3251,246,1015,0.1
17083,26037,7053,6042,5991,45123,17,22985,22431,93,77,384,0.1
17085,28667,11280,11282,11335,62564,17,22678,22046,107,72,453,0.1
