geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17019005402,6001,4764,4556,5753,21074,17019,2927,2424,124,110,269,0.01
17019005500,12699,12195,12239,12450,49583,17019,5635,4058,1079,184,314,0.01
17019005600,11552,6330,7976,7970,33828,17019,6853,4238,1657,529,429,0.01
17019005701,6715,5169,5567,4538,21989,17019,5066,3572,764,450,280,0.01
17019005702,3958,3181,3501,2909,13549,17019,3015,2177,500,208,130,0.01
17019005800,7084,4649,4614,4063,20410,17019,4194,3357,114,539,184,0.01
17019005900,4712,1877,3053,2756,12398,17019,6366,3850,310,1842,364,0.01
17019006000,3680,4179,3893,2543,14295,17019,3308,1277,441,1355,235,0.01
17019010100,9994,6921,7170,7912,31997,17019,4582,3319,842,87,334,0.01
17019010204,11774,9276,8856,8079,37985,17019,4620,3178,852,95,495,0.01
17019010300,10388,7449,6877,5683,30397,17019,3789,2146,1246,33,364,0.01
17019010400,34623,28453,33015,33351,129442,17019,4809,4518,79,26,186,0.01
17019010500,23241,20690,23543,25702,93176,17019,4371,4270,16,16,69,0.01
17019010601,13440,9179,11279,12813,46711,17019,5549,5338,40,63,108,0.01
17019010603,14994,10391,11091,12131,48607,17019,7144,6739,95,126,184,0.01
17019010604,20679,21831,19069,19989,81568,17019,3151,2761,208,84,98,0.01
17019010700,31194,23279,21350,23193,99016,17019,8057,7866,19,34,138,0.01
17019010800,30017,23576,26620,25594,105807,17019,4534,4443,19,12,60,0.01
17019010900,46505,39016,39120,38628,163269,17019,9302,8831,159,109,203,0.01
17019011000,7892,5195,6413,8328,27828,17019,3809,2927,519,191,172,0.01
17019011100,3584,4223,4428,2175,14410,17019,2785,1269,162,1244,110,0.01
17021958100,21173,20362,20828,21096,83459,17021,2999,2918,19,16,46,0.01
17021958200,24529,23563,22356,24006,94454,17021,3888,3807,21,10,50,0.01
17021958300,9839,8403,7044,8854,34140,17021,4308,4156,24,31,97,0.01
17021958400,8806,6383,8163,9015,32367,17021,3868,3756,30,15,67,0.01
17021958500,5563,6437,6268,6214,24482,17021,2551,2445,40,18,48,0.01
17021958600,19355,22288,18976,22251,82870,17021,2277,2230,12,18,17,0.01
17021958700,29114,28934,27545,26777,112370,17021,4750,4294,334,14,108,0.01
17021958800,11298,6708,8247,7471,33724,17021,2746,2713,1,10,22,0.01
17021958900,7656,8771,10476,9543,36446,17021,2763,2707,4,23,29,0.01
17021959000,35147,35373,30692,34629,135841,17021,4650,4584,10,12,44,0.01
