geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17001,60168,4508,2942,3520,71138,17,67103,62868,2331,441,1463,0.5
17003,4868,3163,737,864,9632,17,8238,5018,2915,16,289,0.5
17005,14802,2067,1183,1401,19453,17,17768,16143,1080,68,477,0.5
17007,44570,2109,1767,7268,55714,17,54165,45724,1064,686,6691,0.5
17009,4857,1857,628,1036,8378,17,6937,5276,1280,16,365,0.5
17011,29930,2646,2821,3899,39296,17,34978,32937,212,228,1601,0.5
17013,4800,469,388,467,6124,17,5089,5032,7,12,38,0.5
17015,13676,1362,1439,1560,18037,17,15387,14906,123,53,305,0.5
17017,10593,1505,1189,2145,15432,17,13642,11769,419,44,1410,0.5
17019,143753,27700,21942,14193,207588,17,201081,147600,24946,17969,10566,0.5
17021,30947,2563,2238,2502,38250,17,34800,33610,495,167,528,0.5
17023,14468,1351,1357,1403,18579,17,16335,16027,48,55,205,0.5
17025,12180,1070,1109,1310,15669,17,13815,13499,47,63,206,0.5
17027,32628,2903,1875,2580,39986,17,37762,35284,1338,167,973,0.5
17029,47513,3932,2509,2966,56920,17,53873,50029,2067,531,1246,0.5
17031,2850083,1297314,370528,727891,5245816,17,5194675,2877212,1287767,322672,707024,0.5
17033,16850,2241,1555,1634,22280,17,19817,18381,934,103,399,0.5
17035,9816,942,994,1015,12767,17,11048,10856,38,27,127,0.5
17037,86944,9091,4834,8299,109168,17,105160,89453,6732,2438,6537,0.5
17039,14157,1335,1298,1625,18415,17,16561,16035,87,60,379,0.5
17041,17454,1673,1603,2080,22810,17,19980,19113,58,83,726,0.5
17043,707199,51890,98215,74946,932250,17,916924,714140,42346,92304,68134,0.5
17045,16602,2086,2064,2318,23070,17,18576,18268,64,33,211,0.5
17047,5751,515,491,563,7320,17,6721,6584,30,22,85,0.5
17049,31189,1466,1733,2025,36413,17,34242,33429,79,147,587,0.5
17051,18517,2835,1823,1992,25167,17,22140,20750,980,51,359,0.5
17053,12778,1140,1098,1266,16282,17,14081,13677,85,37,282,0.5
17055,34934,2606,2690,2933,43163,17,39561,38641,123,124,673,0.5
17057,31866,3485,2263,3029,40643,17,37069,34625,1269,112,1063,0.5
17059,4998,549,732,736,7015,17,5589,5473,12,5,99,0.5
17061,12052,1279,1125,1237,15693,17,13886,13588,119,16,163,0.5
17063,45539,3477,3364,4688,57068,17,50063,46933,605,327,2198,0.5
17065,7357,899,850,886,9992,17,8457,8305,31,19,102,0.5
17067,16572,1756,1557,1716,21601,17,19104,18723,52,46,283,0.5
17069,3844,346,352,373,4915,17,4320,4205,13,22,80,0.5
17071,6329,838,898,890,8955,17,7331,7198,15,15,103,0.5
17073,44910,2949,2436,3500,53795,17,50486,47846,796,191,1653,0.5
17075,25775,2609,2519,3213,34116,17,29718,28155,233,103,1227,0.5
17077,45961,10326,4016,4713,65016,17,60218,46875,8589,1910,2844,0.5
17079,8392,878,805,1041,11116,17,9698,9564,11,24,99,0.5
17081,32041,4773,2114,2641,41569,17,38827,34315,3251,246,1015,0.5
17083,21198,827,832,1015,23872,17,22985,22431,93,77,384,0.5
17085,20704,1501,1522,1753,25480,17,22678,22046,107,72,453,0.5
17087,10427,1892,826,1054,14199,17,12582,11197,1006,22,357,0.5
17089,378197,34637,23443,85979,522256,17,515269,384548,29422,17895,83404,0.5
17091,85322,18851,3772,8957,116902,17,113449,87986,17187,1052,7224,0.5
17093,94026,8528,5572,10303,118429,17,114736,95891,6585,3467,8793,0.5
17095,43897,5572,2382,4078,55929,17,52919,46329,3810,338,2442,0.5
17097,521553,57143,51496,87055,717247,17,703462,528204,49033,44358,81867,0.5
17099,100598,6610,5184,8132,120524,17,113924,106187,2186,762,4789,0.5
17101,13386,2742,1164,1397,18689,17,16833,14696,1608,38,491,0.5
17103,30659,3439,2221,2832,39151,17,36031,32745,1735,246,1305,0.5
17105,32705,4813,3040,3858,44416,17,38950,35752,1915,199,1084,0.5
17107,24404,4135,2225,2542,33306,17,30305,27008,2285,184,828,0.5
17109,27560,2989,2030,2260,34839,17,32612,29476,1642,580,914,0.5
17111,271471,8516,12210,22062,314259,17,308760,278257,3283,7807,19413,0.5
17113,138832,15980,11126,10399,176337,17,169572,142940,12426,7227,6979,0.5
17115,84439,19778,3781,6049,114047,17,110768,87855,18027,1118,3768,0.5
17117,41885,3006,3076,3284,51251,17,47765,46596,359,129,681,0.5
17119,231624,25838,9035,13607,280104,17,269282,237641,21235,2254,8152,0.5
17121,33366,3598,2665,3055,42684,17,39437,36734,1557,224,922,0.5
17123,11088,1314,1381,1514,15297,17,12640,12271,44,45,280,0.5
17125,12855,1182,1353,1309,16699,17,14666,14382,54,40,190,0.5
17127,13449,1396,831,1076,16752,17,15429,14033,904,42,450,0.5
17129,11365,707,739,850,13661,17,12705,12383,76,30,216,0.5
17131,14466,1201,1216,1222,18105,17,16434,16153,47,52,182,0.5
17133,31197,1015,1137,1449,34798,17,32957,32287,69,144,457,0.5
17135,25749,2965,2358,2455,33527,17,30104,28632,952,111,409,0.5
17137,30743,3455,1608,2131,37937,17,35547,32321,2122,168,936,0.5
17139,13521,1012,1018,972,16523,17,14846,14622,41,31,152,0.5
17141,46483,2776,2430,4855,56544,17,53497,49867,483,250,2897,0.5
17143,135102,35153,9498,11423,191176,17,186494,138800,33030,5856,8808,0.5
17145,18515,2849,1188,1744,24296,17,22350,19656,1866,87,741,0.5
17147,15029,1113,1077,1179,18398,17,16729,16393,58,51,227,0.5
17149,14324,2096,1846,2010,20276,17,16430,15928,275,38,189,0.5
17151,3912,525,339,396,5172,17,4470,4098,269,11,92,0.5
17153,3766,2364,592,816,7538,17,6161,3965,1994,13,189,0.5
17155,5318,423,451,475,6667,17,6006,5803,32,13,158,0.5
