geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17001,62080,2766,1026,1952,67824,17,67103,62868,2331,441,1463,2.0
17003,4951,2970,176,437,8534,17,8238,5018,2915,16,289,2.0
17005,15793,1320,330,690,18133,17,17768,16143,1080,68,477,2.0
17007,45476,1287,952,6787,54502,17,54165,45724,1064,686,6691,2.0
17009,5135,1433,189,532,7289,17,6937,5276,1280,16,365,2.0
17011,32004,784,816,2107,35711,17,34978,32937,212,228,1601,2.0
17013,4940,116,111,124,5291,17,5089,5032,7,12,38,2.0
17015,14478,400,338,560,15776,17,15387,14906,123,53,305,2.0
17017,11410,649,342,1592,13993,17,13642,11769,419,44,1410,2.0
17019,146631,25629,18850,11302,202412,17,201081,147600,24946,17969,10566,2.0
17021,32780,1019,653,952,35404,17,34800,33610,495,167,528,2.0
17023,15488,311,342,491,16632,17,16335,16027,48,55,205,2.0
17025,13139,307,334,417,14197,17,13815,13499,47,63,206,2.0
17027,34574,1714,537,1270,38095,17,37762,35284,1338,167,973,2.0
17029,49333,2513,967,1641,54454,17,53873,50029,2067,531,1246,2.0
17031,2872498,1290311,333106,710584,5206499,17,5194675,2877212,1287767,322672,707024,2.0
17033,17842,1213,387,700,20142,17,19817,18381,934,103,399,2.0
17035,10545,266,260,335,11406,17,11048,10856,38,27,127,2.0
17037,88793,7243,3058,6907,106001,17,105160,89453,6732,2438,6537,2.0
17039,15573,391,384,645,16993,17,16561,16035,87,60,379,2.0
17041,18675,446,486,1070,20677,17,19980,19113,58,83,726,2.0
17043,712850,44380,93432,69585,920247,17,916924,714140,42346,92304,68134,2.0
17045,17680,614,518,674,19486,17,18576,18268,64,33,211,2.0
17047,6423,137,152,197,6909,17,6721,6584,30,22,85,2.0
17049,32810,466,493,931,34700,17,34242,33429,79,147,587,2.0
17051,20143,1376,448,773,22740,17,22140,20750,980,51,359,2.0
17053,13328,354,320,485,14487,17,14081,13677,85,37,282,2.0
17055,37741,651,743,1175,40310,17,39561,38641,123,124,673,2.0
17057,33874,1813,651,1476,37814,17,37069,34625,1269,112,1063,2.0
17059,5311,151,160,247,5869,17,5589,5473,12,5,99,2.0
17061,13077,441,302,423,14243,17,13886,13588,119,16,163,2.0
17063,46597,1290,984,2776,51647,17,50063,46933,605,327,2198,2.0
