geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17151,4201,529,261,375,5366,17,4470,4098,269,11,92,1.0
17153,4299,2414,458,632,7803,17,6161,3965,1994,13,189,1.0
17155,5883,341,317,389,6930,17,6006,5803,32,13,158,1.0
17157,29732,4498,1375,2037,37642,17,33476,29318,3263,104,791,1.0
17159,15953,786,777,877,18393,17,16233,15795,78,119,241,1.0
17161,121268,14912,4455,13151,153786,17,147546,120382,13289,2419,11456,1.0
17163,177059,85573,7948,14285,284865,17,270056,174458,82302,3276,10020,1.0
17165,23644,2130,1334,1643,28751,17,24913,23178,995,101,639,1.0
17167,166979,26687,7065,9477,210208,17,197465,165103,23335,3220,5807,1.0
17169,7448,691,536,611,9286,17,7544,7205,243,9,87,1.0
17171,5437,406,444,428,6715,17,5355,5279,9,12,55,1.0
17173,22831,1697,1790,1779,28097,17,22363,22045,50,56,212,1.0
17175,5992,403,430,449,7274,17,5994,5855,28,19,92,1.0
17177,41547,5291,1480,3010,51328,17,47711,41291,4275,297,1848,1.0
17179,131458,4274,3835,5538,145105,17,135394,130225,1374,999,2796,1.0
17181,17216,905,773,1417,20311,17,17808,16880,156,54,718,1.0
17183,68864,13739,3971,6206,92780,17,81625,67323,10571,564,3167,1.0
17185,12051,943,980,1090,15064,17,11947,11576,77,70,224,1.0
17187,16587,1145,947,1932,20611,17,17707,16165,303,94,1145,1.0
17189,14629,861,826,897,17213,17,14716,14376,101,42,197,1.0
17191,16741,1002,1105,1106,19954,17,16760,16427,42,71,220,1.0
17193,15230,1427,1532,1620,19809,17,14665,14393,56,31,185,1.0
17195,54856,2918,2546,5434,65754,17,58498,53923,781,276,3518,1.0
17197,516971,80833,36443,60691,694938,17,677560,514664,75743,30833,56320,1.0
17199,62489,4565,2618,3675,73347,17,66357,61542,2540,561,1714,1.0
17201,230011,39151,10921,26732,306815,17,295266,228652,36108,6810,23696,1.0
17203,38234,1652,1741,2039,43666,17,38664,37643,187,213,621,1.0
