geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17001000100,4437,138,103,207,4885,17001,4627,4412,62,45,108,1.0
17001000201,1892,88,32,58,2070,17001,1986,1882,53,9,42,1.0
17001000202,2684,236,25,86,3031,17001,2999,2688,215,14,82,1.0
17001000400,3583,643,107,276,4609,17001,4322,3527,582,13,200,1.0
17001000500,1856,386,26,102,2370,17001,2337,1872,380,6,79,1.0
17001000600,3457,155,82,114,3808,17001,3718,3456,128,46,88,1.0
17001000700,1294,181,53,83,1611,17001,1481,1278,153,9,41,1.0
17001000800,2346,232,68,263,2909,17001,2711,2317,184,11,199,1.0
17001000900,2387,112,49,95,2643,17001,2573,2381,102,14,76,1.0
17001001001,3239,85,56,86,3466,17001,3391,3241,58,20,72,1.0
17001001002,3124,92,51,75,3342,17001,3223,3107,61,11,44,1.0
17001001100,6822,292,261,181,7556,17001,7257,6782,188,169,118,1.0
17001010100,4565,296,301,398,5560,17001,4451,4404,11,4,32,1.0
17001010200,3730,228,261,285,4504,17001,3720,3661,9,6,44,1.0
17001010300,5957,291,307,323,6878,17001,5890,5821,10,3,56,1.0
17001010400,3519,175,146,187,4027,17001,3553,3469,19,14,51,1.0
17001010500,2907,138,99,133,3277,17001,2989,2879,48,17,45,1.0
17001010600,5779,225,196,263,6463,17001,5875,5691,68,30,86,1.0
17003957600,2396,606,155,320,3477,17003,2928,2296,473,3,156,1.0
17003957700,1925,472,180,196,2773,17003,2172,1787,330,1,54,1.0
17003957800,688,1016,174,173,2051,17003,1528,562,925,7,34,1.0
17003957900,402,1220,61,128,1811,17003,1610,373,1187,5,45,1.0
17005951200,3099,302,196,258,3855,17005,3216,3037,139,4,36,1.0
17005951300,5683,1080,204,494,7461,17005,6958,5653,910,49,346,1.0
17005951400,3180,182,195,225,3782,17005,3146,3087,6,5,48,1.0
17005951500,4442,285,220,296,5243,17005,4448,4366,25,10,47,1.0
17007010100,6586,384,168,1743,8881,17007,8562,6557,262,57,1686,1.0
17007010200,4689,152,99,1386,6326,17007,6105,4661,78,34,1332,1.0
17007010300,5272,208,98,1164,6742,17007,6631,5289,167,45,1130,1.0
17007010400,5860,350,295,944,7449,17007,6841,5788,155,114,784,1.0
17007010500,9400,234,304,627,10565,17007,10185,9375,107,197,506,1.0
17007010601,3507,119,104,464,4194,17007,3859,3455,25,9,370,1.0
17007010602,10652,410,329,999,12390,17007,11982,10599,270,230,883,1.0
17009970400,2819,362,367,419,3967,17009,2606,2573,4,3,26,1.0
17009970500,2752,1428,166,461,4807,17009,4331,2703,1276,13,339,1.0
17011964700,3062,172,177,213,3624,17011,3072,3002,9,3,58,1.0
17011964800,3531,271,249,301,4352,17011,3496,3433,6,12,45,1.0
17011964900,2805,180,187,182,3354,17011,2815,2715,16,24,60,1.0
17011965000,3518,352,341,946,5157,17011,4078,3352,32,37,657,1.0
17011965100,3875,194,179,411,4659,17011,4152,3831,42,22,257,1.0
17011965200,3320,125,117,332,3894,17011,3600,3274,48,25,253,1.0
17011965300,3351,133,146,178,3808,17011,3429,3316,14,31,68,1.0
17011965400,3412,83,90,119,3704,17011,3549,3407,20,45,77,1.0
17011965500,3778,216,224,284,4502,17011,3759,3668,10,20,61,1.0
17011965600,3120,327,239,327,4013,17011,3028,2939,15,9,65,1.0
17013951200,2733,184,162,190,3269,17013,2681,2640,7,11,23,1.0
17013951300,2456,158,159,146,2919,17013,2408,2392,0,1,15,1.0
17015960100,3594,180,241,233,4248,17015,3578,3523,7,12,36,1.0
17015960200,2256,238,243,252,2989,17015,2165,2099,21,4,41,1.0
17015960300,3030,124,140,224,3518,17015,3176,2985,59,3,129,1.0
17015960400,2232,94,150,146,2622,17015,2234,2193,5,16,20,1.0
17015960500,2653,240,224,212,3329,17015,2636,2578,5,15,38,1.0
17015960600,1578,119,83,121,1901,17015,1598,1528,26,3,41,1.0
17017960100,2472,272,219,268,3231,17017,2403,2363,12,4,24,1.0
17017960200,2643,177,184,185,3189,17017,2655,2595,9,6,45,1.0
17017960300,3014,301,256,543,4114,17017,3294,2892,64,15,323,1.0
17017960400,1965,226,105,529,2825,17017,2548,1946,132,12,458,1.0
17017960500,1982,304,120,637,3043,17017,2742,1973,202,7,560,1.0
17019000200,172,1472,72,136,1852,17019,1693,119,1464,10,100,1.0
17019000301,3618,204,715,298,4835,17019,4819,3617,198,710,294,1.0
17019000302,1716,171,1294,217,3398,17019,3372,1696,180,1286,210,1.0
17019000401,3798,135,735,199,4867,17019,4843,3800,113,731,199,1.0
17019000402,3229,137,365,207,3938,17019,3931,3222,136,358,215,1.0
17019000500,3187,353,261,225,4026,17019,3919,3163,333,224,199,1.0
17019000700,1413,1429,159,759,3760,17019,3650,1367,1422,125,736,1.0
17019000800,2425,1284,840,430,4979,17019,4844,2411,1246,797,390,1.0
17019000901,1675,2636,168,452,4931,17019,4867,1647,2634,156,430,1.0
17019000902,4207,851,571,318,5947,17019,5786,4170,822,515,279,1.0
17019001000,3486,646,266,200,4598,17019,4510,3473,626,242,169,1.0
17019001100,3146,268,118,170,3702,17019,3599,3159,226,79,135,1.0
17019001201,4129,1550,538,434,6651,17019,6590,4126,1535,523,406,1.0
17019001203,3645,528,264,230,4667,17019,4592,3640,519,249,184,1.0
17019001204,2656,277,648,149,3730,17019,3622,2639,245,619,119,1.0
17019001205,3742,345,844,264,5195,17019,5037,3717,305,796,219,1.0
17019001206,1619,75,137,57,1888,17019,1831,1616,57,122,36,1.0
17019001301,4799,487,587,287,6160,17019,6081,4793,477,567,244,1.0
17019001302,3398,252,533,177,4360,17019,4199,3401,195,475,128,1.0
17019001400,5063,523,957,474,7017,17019,6877,5032,479,930,436,1.0
17019005300,1496,1947,860,332,4635,17019,4383,1423,1899,804,257,1.0
17019005401,2832,643,379,504,4358,17019,4170,2811,590,314,455,1.0
17019005402,2476,154,164,300,3094,17019,2927,2424,124,110,269,1.0
17019005500,4085,1147,242,390,5864,17019,5635,4058,1079,184,314,1.0
17019005600,4256,1716,536,471,6979,17019,6853,4238,1657,529,429,1.0
17019005701,3583,783,452,316,5134,17019,5066,3572,764,450,280,1.0
17019005702,2171,518,206,136,3031,17019,3015,2177,500,208,130,1.0
17019005800,3363,147,563,206,4279,17019,4194,3357,114,539,184,1.0
17019005900,3861,334,1856,375,6426,17019,6366,3850,310,1842,364,1.0
17019006000,1302,466,1382,262,3412,17019,3308,1277,441,1355,235,1.0
17019010100,3376,901,155,367,4799,17019,4582,3319,842,87,334,1.0
17019010204,3212,908,189,550,4859,17019,4620,3178,852,95,495,1.0
17019010300,2202,1286,110,430,4028,17019,3789,2146,1246,33,364,1.0
17019010400,4657,362,364,444,5827,17019,4809,4518,79,26,186,1.0
17019010500,4351,238,204,247,5040,17019,4371,4270,16,16,69,1.0
17019010601,5397,126,162,196,5881,17019,5549,5338,40,63,108,1.0
17019010603,6778,199,201,288,7466,17019,7144,6739,95,126,184,1.0
17019010604,2869,376,265,290,3800,17019,3151,2761,208,84,98,1.0
17019010700,7963,243,298,332,8836,17019,8057,7866,19,34,138,1.0
17019010800,4509,256,238,264,5267,17019,4534,4443,19,12,60,1.0
17019010900,8966,525,479,537,10507,17019,9302,8831,159,109,203,1.0
17019011000,2947,545,225,206,3923,17019,3809,2927,519,191,172,1.0
17019011100,1282,183,1266,138,2869,17019,2785,1269,162,1244,110,1.0
17021958100,2980,228,216,211,3635,17021,2999,2918,19,16,46,1.0
17021958200,3897,245,230,268,4640,17021,3888,3807,21,10,50,1.0
17021958300,4155,101,67,140,4463,17021,4308,4156,24,31,97,1.0
17021958400,3777,76,77,128,4058,17021,3868,3756,30,15,67,1.0
17021958500,2469,95,75,113,2752,17021,2551,2445,40,18,48,1.0
17021958600,2347,222,193,206,2968,17021,2277,2230,12,18,17,1.0
17021958700,4372,590,274,343,5579,17021,4750,4294,334,14,108,1.0
17021958800,2749,73,84,90,2996,17021,2746,2713,1,10,22,1.0
17021958900,2712,84,121,114,3031,17021,2763,2707,4,23,29,1.0
17021959000,4722,314,330,336,5702,17021,4650,4584,10,12,44,1.0
17023060100,4873,364,426,431,6094,17023,4834,4738,9,19,68,1.0
17023060200,4279,168,166,169,4782,17023,4337,4267,7,15,48,1.0
17023060300,5379,251,248,301,6179,17023,5371,5262,20,15,74,1.0
17023060400,1843,194,195,202,2434,17023,1793,1760,12,6,15,1.0
