geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17001,62691,2495,585,1604,67375,17,67103,62868,2331,441,1463,5.0
17003,5016,2928,66,334,8344,17,8238,5018,2915,16,289,5.0
17005,16015,1161,133,541,17850,17,17768,16143,1080,68,477,5.0
17007,45672,1113,769,6723,54277,17,54165,45724,1064,686,6691,5.0
17009,5249,1334,69,406,7058,17,6937,5276,1280,16,365,5.0
17011,32696,400,426,1732,35254,17,34978,32937,212,228,1601,5.0
17013,5009,39,52,68,5168,17,5089,5032,7,12,38,5.0
17015,14793,210,143,377,15523,17,15387,14906,123,53,305,5.0
17017,11644,491,124,1455,13714,17,13642,11769,419,44,1410,5.0
17019,147396,25198,18214,10742,201550,17,201081,147600,24946,17969,10566,5.0
17021,33382,651,322,675,35030,17,34800,33610,495,167,528,5.0
17023,15863,137,148,292,16440,17,16335,16027,48,55,205,5.0
17025,13357,128,145,284,13914,17,13815,13499,47,63,206,5.0
17027,35092,1443,274,1041,37850,17,37762,35284,1338,167,973,5.0
17029,49848,2180,666,1359,54053,17,53873,50029,2067,531,1246,5.0
17031,2876116,1288393,325723,708237,5198469,17,5194675,2877212,1287767,322672,707024,5.0
17033,18247,1015,193,472,19927,17,19817,18381,934,103,399,5.0
17035,10762,97,90,185,11134,17,11048,10856,38,27,127,5.0
17037,89320,6921,2614,6671,105526,17,105160,89453,6732,2438,6537,5.0
17039,15876,190,144,470,16680,17,16561,16035,87,60,379,5.0
17041,18960,171,202,813,20146,17,19980,19113,58,83,726,5.0
17043,713815,42941,92705,68536,917997,17,916924,714140,42346,92304,68134,5.0
17045,18076,232,199,350,18857,17,18576,18268,64,33,211,5.0
17047,6522,72,52,118,6764,17,6721,6584,30,22,85,5.0
17049,33257,199,277,690,34423,17,34242,33429,79,147,587,5.0
17051,20529,1122,183,482,22316,17,22140,20750,980,51,359,5.0
17053,13575,156,124,341,14196,17,14081,13677,85,37,282,5.0
17055,38368,308,321,837,39834,17,39561,38641,123,124,673,5.0
17057,34429,1420,279,1195,37323,17,37069,34625,1269,112,1063,5.0
17059,5416,62,41,138,5657,17,5589,5473,12,5,99,5.0
17061,13455,206,114,241,14016,17,13886,13588,119,16,163,5.0
17063,46803,851,534,2360,50548,17,50063,46933,605,327,2198,5.0
17065,8197,97,80,161,8535,17,8457,8305,31,19,102,5.0
17067,18498,173,174,388,19233,17,19104,18723,52,46,283,5.0
17069,4171,35,47,89,4342,17,4320,4205,13,22,80,5.0
17071,7124,79,73,153,7429,17,7331,7198,15,15,103,5.0
17073,47617,929,354,1768,50668,17,50486,47846,796,191,1653,5.0
17075,27914,408,290,1369,29981,17,29718,28155,233,103,1227,5.0
17077,46781,8706,2070,2968,60525,17,60218,46875,8589,1910,2844,5.0
17079,9456,81,86,145,9768,17,9698,9564,11,24,99,5.0
17081,34138,3368,377,1126,39009,17,38827,34315,3251,246,1015,5.0
17083,22330,145,123,427,23025,17,22985,22431,93,77,384,5.0
17085,21973,204,167,554,22898,17,22678,22046,107,72,453,5.0
17087,11141,1080,71,431,12723,17,12582,11197,1006,22,357,5.0
17089,384187,29780,18246,83582,515795,17,515269,384548,29422,17895,83404,5.0
17091,87841,17259,1255,7359,113714,17,113449,87986,17187,1052,7224,5.0
17093,95739,6721,3612,8905,114977,17,114736,95891,6585,3467,8793,5.0
17095,46144,3955,476,2527,53102,17,52919,46329,3810,338,2442,5.0
17097,527895,49536,44787,82212,704430,17,703462,528204,49033,44358,81867,5.0
17099,105795,2492,1061,5031,114379,17,113924,106187,2186,762,4789,5.0
17101,14580,1674,112,549,16915,17,16833,14696,1608,38,491,5.0
17103,32600,1871,358,1430,36259,17,36031,32745,1735,246,1305,5.0
17105,35501,2134,422,1286,39343,17,38950,35752,1915,199,1084,5.0
17107,26810,2437,333,982,30562,17,30305,27008,2285,184,828,5.0
17109,29302,1731,685,988,32706,17,32612,29476,1642,580,914,5.0
17111,277767,3612,8118,19584,309081,17,308760,278257,3283,7807,19413,5.0
17113,142658,12643,7505,7203,170009,17,169572,142940,12426,7227,6979,5.0
17115,87620,18171,1307,3916,111014,17,110768,87855,18027,1118,3768,5.0
17117,46241,566,334,879,48020,17,47765,46596,359,129,681,5.0
17119,237319,21620,2708,8539,270186,17,269282,237641,21235,2254,8152,5.0
17121,36520,1726,410,1085,39741,17,39437,36734,1557,224,922,5.0
17123,12134,135,135,356,12760,17,12640,12271,44,45,280,5.0
17125,14266,145,130,260,14801,17,14666,14382,54,40,190,5.0
17127,14006,946,89,488,15529,17,15429,14033,904,42,450,5.0
17129,12294,133,86,270,12783,17,12705,12383,76,30,216,5.0
17131,16003,142,126,243,16514,17,16434,16153,47,52,182,5.0
17133,32205,131,205,500,33041,17,32957,32287,69,144,457,5.0
17135,28393,1120,282,548,30343,17,30104,28632,952,111,409,5.0
17137,32178,2204,270,1012,35664,17,35547,32321,2122,168,936,5.0
17139,14527,105,116,211,14959,17,14846,14622,41,31,152,5.0
17141,49611,636,394,3007,53648,17,53497,49867,483,250,2897,5.0
17143,138615,33176,6087,8988,186866,17,186494,138800,33030,5856,8808,5.0
17145,19580,1929,162,805,22476,17,22350,19656,1866,87,741,5.0
17147,16307,137,150,302,16896,17,16729,16393,58,51,227,5.0
17149,15754,401,181,312,16648,17,16430,15928,275,38,189,5.0
17151,4071,290,36,118,4515,17,4470,4098,269,11,92,5.0
17153,3950,2005,63,229,6247,17,6161,3965,1994,13,189,5.0
17155,5767,57,55,187,6066,17,6006,5803,32,13,158,5.0
17157,29131,3375,238,909,33653,17,33476,29318,3263,104,791,5.0
17159,15702,136,187,309,16334,17,16233,15795,78,119,241,5.0
17161,120238,13438,2624,11537,147837,17,147546,120382,13289,2419,11456,5.0
17163,174296,82415,3745,10350,270806,17,270056,174458,82302,3276,10020,5.0
17165,23045,1084,216,739,25084,17,24913,23178,995,101,639,5.0
17167,164839,23610,3624,6098,198171,17,197465,165103,23335,3220,5807,5.0
17169,7140,292,46,120,7598,17,7544,7205,243,9,87,5.0
17171,5211,53,44,88,5396,17,5355,5279,9,12,55,5.0
17173,21776,205,206,349,22536,17,22363,22045,50,56,212,5.0
17175,5790,72,54,118,6034,17,5994,5855,28,19,92,5.0
17177,41151,4355,415,1922,47843,17,47711,41291,4275,297,1848,5.0
17179,129920,1648,1269,3041,135878,17,135394,130225,1374,999,2796,5.0
17181,16804,238,118,779,17939,17,17808,16880,156,54,718,5.0
17183,66965,10842,885,3409,82101,17,81625,67323,10571,564,3167,5.0
17185,11543,161,142,298,12144,17,11947,11576,77,70,224,5.0
17187,16032,376,191,1227,17826,17,17707,16165,303,94,1145,5.0
17189,14233,179,128,271,14811,17,14716,14376,101,42,197,5.0
17191,16303,151,172,313,16939,17,16760,16427,42,71,220,5.0
17193,14286,207,180,300,14973,17,14665,14393,56,31,185,5.0
