geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17001000100,4450,258,211,249,5168,17001,4627,4412,62,45,108,0.5
17001000201,1900,72,61,102,2135,17001,1986,1882,53,9,42,0.5
17001000202,2714,247,46,108,3115,17001,2999,2688,215,14,82,0.5
17001000400,3559,726,176,320,4781,17001,4322,3527,582,13,200,0.5
17001000500,1883,425,41,110,2459,17001,2337,1872,380,6,79,0.5
17001000600,3514,182,136,148,3980,17001,3718,3456,128,46,88,0.5
17001000700,1322,233,62,92,1709,17001,1481,1278,153,9,41,0.5
17001000800,2392,298,151,306,3147,17001,2711,2317,184,11,199,0.5
17001000900,2414,136,57,128,2735,17001,2573,2381,102,14,76,0.5
17001001001,3254,165,95,125,3639,17001,3391,3241,58,20,72,0.5
17001001002,3160,119,81,132,3492,17001,3223,3107,61,11,44,0.5
17001001100,6827,356,296,311,7790,17001,7257,6782,188,169,118,0.5
17001010100,4823,638,657,568,6686,17001,4451,4404,11,4,32,0.5
17001010200,3891,512,534,565,5502,17001,3720,3661,9,6,44,0.5
17001010300,6122,692,693,672,8179,17001,5890,5821,10,3,56,0.5
17001010400,3572,256,296,348,4472,17001,3553,3469,19,14,51,0.5
17001010500,3017,206,163,255,3641,17001,2989,2879,48,17,45,0.5
17001010600,5944,397,375,387,7103,17001,5875,5691,68,30,86,0.5
17003957600,2463,737,341,476,4017,17003,2928,2296,473,3,156,0.5
17003957700,1976,615,281,353,3225,17003,2172,1787,330,1,54,0.5
17003957800,797,1126,303,331,2557,17003,1528,562,925,7,34,0.5
17003957900,532,1294,205,179,2210,17003,1610,373,1187,5,45,0.5
17005951200,3222,541,389,410,4562,17005,3216,3037,139,4,36,0.5
17005951300,5819,1252,402,684,8157,17005,6958,5653,910,49,346,0.5
17005951400,3226,375,334,417,4352,17005,3146,3087,6,5,48,0.5
17005951500,4571,508,526,534,6139,17005,4448,4366,25,10,47,0.5
17007010100,6722,538,267,1820,9347,17007,8562,6557,262,57,1686,0.5
17007010200,4699,269,220,1430,6618,17007,6105,4661,78,34,1332,0.5
17007010300,5367,296,155,1185,7003,17007,6631,5289,167,45,1130,0.5
17007010400,5923,530,457,1110,8020,17007,6841,5788,155,114,784,0.5
17007010500,9391,400,441,709,10941,17007,10185,9375,107,197,506,0.5
17007010601,3561,255,249,575,4640,17007,3859,3455,25,9,370,0.5
17007010602,10690,534,472,1042,12738,17007,11982,10599,270,230,883,0.5
17009970400,3071,728,762,810,5371,17009,2606,2573,4,3,26,0.5
17009970500,2878,1567,291,651,5387,17009,4331,2703,1276,13,339,0.5
17011964700,3162,414,416,463,4455,17011,3072,3002,9,3,58,0.5
17011964800,3754,617,584,715,5670,17011,3496,3433,6,12,45,0.5
17011964900,2830,339,341,414,3924,17011,2815,2715,16,24,60,0.5
17011965000,3813,622,679,1175,6289,17011,4078,3352,32,37,657,0.5
17011965100,3927,342,284,554,5107,17011,4152,3831,42,22,257,0.5
17011965200,3254,253,270,425,4202,17011,3600,3274,48,25,253,0.5
17011965300,3438,261,233,308,4240,17011,3429,3316,14,31,68,0.5
17011965400,3433,132,140,170,3875,17011,3549,3407,20,45,77,0.5
17011965500,3937,462,446,440,5285,17011,3759,3668,10,20,61,0.5
17011965600,3237,589,601,594,5021,17011,3028,2939,15,9,65,0.5
17013951200,2889,324,407,341,3961,17013,2681,2640,7,11,23,0.5
17013951300,2474,284,339,347,3444,17013,2408,2392,0,1,15,0.5
17015960100,3644,388,387,418,4837,17015,3578,3523,7,12,36,0.5
17015960200,2389,432,456,455,3732,17015,2165,2099,21,4,41,0.5
17015960300,3101,308,222,284,3915,17015,3176,2985,59,3,129,0.5
17015960400,2242,232,237,251,2962,17015,2234,2193,5,16,20,0.5
17015960500,2724,414,308,502,3948,17015,2636,2578,5,15,38,0.5
17015960600,1663,258,208,215,2344,17015,1598,1528,26,3,41,0.5
17017960100,2611,471,448,515,4045,17017,2403,2363,12,4,24,0.5
17017960200,2722,326,351,413,3812,17017,2655,2595,9,6,45,0.5
17017960300,3135,540,460,705,4840,17017,3294,2892,64,15,323,0.5
17017960400,2024,321,258,599,3202,17017,2548,1946,132,12,458,0.5
17017960500,2045,393,281,726,3445,17017,2742,1973,202,7,560,0.5
17019000200,194,1503,111,215,2023,17019,1693,119,1464,10,100,0.5
17019000301,3631,197,719,309,4856,17019,4819,3617,198,710,294,0.5
17019000302,1729,206,1341,232,3508,17019,3372,1696,180,1286,210,0.5
17019000401,3811,130,723,194,4858,17019,4843,3800,113,731,199,0.5
17019000402,3208,136,364,213,3921,17019,3931,3222,136,358,215,0.5
17019000500,3162,372,302,259,4095,17019,3919,3163,333,224,199,0.5
17019000700,1348,1476,233,759,3816,17019,3650,1367,1422,125,736,0.5
17019000800,2518,1325,934,489,5266,17019,4844,2411,1246,797,390,0.5
17019000901,1636,2681,250,441,5008,17019,4867,1647,2634,156,430,0.5
17019000902,4305,903,636,371,6215,17019,5786,4170,822,515,279,0.5
17019001000,3443,732,328,219,4722,17019,4510,3473,626,242,169,0.5
17019001100,3183,322,137,204,3846,17019,3599,3159,226,79,135,0.5
17019001201,4157,1626,525,494,6802,17019,6590,4126,1535,523,406,0.5
17019001203,3642,542,293,218,4695,17019,4592,3640,519,249,184,0.5
17019001204,2694,304,643,177,3818,17019,3622,2639,245,619,119,0.5
17019001205,3775,414,892,321,5402,17019,5037,3717,305,796,219,0.5
